         677245 function calls (652084 primitive calls) in 3.263 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1000    0.746    0.001    0.746    0.001 {built-in method torch._C._nn._upsample_bilinear2d_aa}
7635/6635    0.270    0.000    0.295    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     1275    0.232    0.000    0.425    0.000 /vision/torchvision/transforms/functional_tensor.py:875(_scale_channel)
70377/63320    0.130    0.000    0.681    0.000 /vision/torchvision/prototype/features/_feature.py:59(__torch_function__)
      166    0.127    0.001    0.127    0.001 {built-in method torch.grid_sampler}
2000/1000    0.102    0.000    0.104    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
4038/2019    0.095    0.000    0.150    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     1275    0.087    0.000    0.087    0.000 {built-in method torch.bincount}
     8234    0.069    0.000    0.193    0.000 /vision/torchvision/prototype/features/_feature.py:40(new_like)
     1000    0.063    0.000    0.063    0.000 {method 'div' of 'torch._C._TensorBase' objects}
2000/1000    0.058    0.000    0.060    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
     1185    0.050    0.000    0.050    0.000 {built-in method torch.round}
  280/140    0.048    0.000    0.048    0.000 {built-in method torch.where}
     1000    0.043    0.000    1.114    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:276(forward)
     2000    0.037    0.000    0.489    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
      231    0.036    0.000    0.049    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
     8234    0.035    0.000    0.035    0.000 {built-in method _make_subclass}
    18468    0.035    0.000    0.035    0.000 {built-in method torch.as_tensor}
2000/1000    0.033    0.000    0.035    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
    10172    0.028    0.000    0.039    0.000 /vision/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
     1000    0.028    0.000    0.230    0.000 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
     5000    0.028    0.000    0.028    0.000 {built-in method torch.randint}
     1000    0.027    0.000    0.099    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
     4416    0.027    0.000    0.027    0.000 {built-in method torch.rand}
6105/5939    0.026    0.000    0.026    0.000 {method 'view' of 'torch._C._TensorBase' objects}
     8234    0.024    0.000    0.102    0.000 /vision/torchvision/prototype/features/_image.py:65(__new__)
     8234    0.022    0.000    0.215    0.000 /vision/torchvision/prototype/features/_image.py:96(new_like)
     2538    0.021    0.000    0.021    0.000 {built-in method torch.tensor}
      250    0.021    0.000    0.071    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
      269    0.020    0.000    0.020    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
     1576    0.020    0.000    0.020    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
     1000    0.019    0.000    0.082    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
      140    0.019    0.000    0.019    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
     3817    0.019    0.000    0.033    0.000 /vision/torchvision/transforms/functional_tensor.py:24(get_dimensions)
      166    0.018    0.000    0.018    0.000 {method 'bmm' of 'torch._C._TensorBase' objects}
     3825    0.018    0.000    0.018    0.000 {built-in method torch.div}
     4600    0.017    0.000    0.017    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
     6000    0.017    0.000    2.040    0.000 /vision/torchvision/prototype/transforms/_transform.py:32(forward)
     4766    0.017    0.000    0.017    0.000 {built-in method torch.empty}
8000/1000    0.017    0.000    3.263    0.003 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
      257    0.017    0.000    0.017    0.000 {method 'sub' of 'torch._C._TensorBase' objects}
      425    0.015    0.000    0.015    0.000 {built-in method torch.stack}
     1000    0.014    0.000    0.159    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
     3000    0.014    0.000    0.027    0.000 /vision/torchvision/prototype/features/_image.py:104(image_size)
12000/11000    0.014    0.000    0.068    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
    95634    0.014    0.000    0.014    0.000 {built-in method builtins.isinstance}
    12000    0.013    0.000    0.018    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:112(__init__)
     3000    0.012    0.000    0.018    0.000 /vision/torchvision/prototype/features/_image.py:108(num_channels)
     8234    0.012    0.000    0.055    0.000 /vision/torchvision/prototype/features/_feature.py:23(__new__)
     1000    0.011    0.000    3.259    0.003 /vision/torchvision/prototype/transforms/_container.py:15(forward)
     1275    0.011    0.000    0.011    0.000 {built-in method torch.nn.functional.pad}
     6000    0.010    0.000    1.800    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
       19    0.010    0.001    0.010    0.001 {built-in method torch.conv2d}
     2300    0.010    0.000    0.010    0.000 {built-in method torch.exp}
     8000    0.010    0.000    0.010    0.000 {built-in method torch._C._get_tracing_state}
      332    0.009    0.000    0.009    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
    13000    0.009    0.000    0.011    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
    12000    0.009    0.000    0.026    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:102(_is_leaf)
      425    0.009    0.000    0.441    0.001 /vision/torchvision/transforms/functional_tensor.py:897(<listcomp>)
    11000    0.009    0.000    0.026    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
     8600    0.008    0.000    0.008    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     1000    0.007    0.000    0.968    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:93(resize_image_tensor)
     3000    0.007    0.000    0.054    0.000 /vision/torchvision/prototype/transforms/functional/_meta.py:14(get_chw)
     1294    0.007    0.000    0.007    0.000 {method 'sum' of 'torch._C._TensorBase' objects}
6294/3647    0.007    0.000    0.010    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
     8000    0.007    0.000    0.015    0.000 /vision/torchvision/prototype/transforms/_utils.py:94(_isinstance)
     1275    0.007    0.000    0.007    0.000 {built-in method torch.cumsum}
     1000    0.006    0.000    0.945    0.001 /vision/torchvision/transforms/functional_tensor.py:447(resize)
     7000    0.006    0.000    0.009    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:161(tree_unflatten)
      117    0.006    0.000    0.006    0.000 {method '__and__' of 'torch._C._TensorBase' objects}
     1000    0.006    0.000    0.006    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     1000    0.006    0.000    0.754    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:3765(interpolate)
      166    0.006    0.000    0.044    0.000 /vision/torchvision/transforms/functional_tensor.py:581(_gen_affine_grid)
     1000    0.005    0.000    0.123    0.000 /vision/torchvision/transforms/functional_tensor.py:944(erase)
      888    0.005    0.000    0.005    0.000 {built-in method torch.linspace}
    37229    0.005    0.000    0.005    0.000 {built-in method builtins.len}
    13000    0.005    0.000    0.015    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:96(_get_node_type)
      166    0.005    0.000    0.005    0.000 {method 'fill_' of 'torch._C._TensorBase' objects}
       51    0.004    0.000    0.023    0.000 /vision/torchvision/transforms/functional_tensor.py:853(autocontrast)
     1000    0.004    0.000    0.031    0.000 /vision/torchvision/transforms/functional_tensor.py:132(crop)
     1185    0.004    0.000    0.134    0.000 /vision/torchvision/transforms/functional_tensor.py:534(_cast_squeeze_out)
     1000    0.004    0.000    1.039    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:1140(resized_crop)
     1000    0.004    0.000    0.157    0.000 /vision/torchvision/prototype/transforms/functional/_augment.py:20(erase)
     1000    0.004    0.000    0.235    0.000 /vision/torchvision/prototype/transforms/functional/_misc.py:12(normalize)
     1000    0.004    0.000    0.169    0.000 /vision/torchvision/transforms/functional.py:211(convert_image_dtype)
     1000    0.004    0.000    0.195    0.000 /vision/torchvision/prototype/transforms/_meta.py:31(_transform)
     6000    0.003    0.000    0.006    0.000 /vision/torchvision/prototype/features/_feature.py:16(is_simple_tensor)
    10172    0.003    0.000    0.042    0.000 /vision/torchvision/transforms/functional_tensor.py:13(_assert_image_tensor)
     1215    0.003    0.000    1.006    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:60(_apply_image_transform)
     1000    0.003    0.000    1.035    0.001 /vision/torchvision/prototype/features/_image.py:162(resized_crop)
     3000    0.003    0.000    0.007    0.000 /usr/lib/python3.8/typing.py:255(inner)
     2000    0.003    0.000    0.054    0.000 /vision/torchvision/prototype/transforms/_utils.py:80(query_chw)
     3000    0.003    0.000    0.010    0.000 /usr/lib/python3.8/typing.py:802(__getitem__)
