         1978369 function calls (1951240 primitive calls) in 4.267 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    0.387    0.000    0.387    0.000 {built-in method torch._C._nn._upsample_bilinear2d_aa}
      309    0.274    0.001    0.274    0.001 {built-in method torch.grid_sampler}
     2697    0.249    0.000    0.582    0.000 /vision/torchvision/prototype/transforms/functional/_color.py:186(_scale_channel)
15505/13505    0.246    0.000    0.269    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2697    0.149    0.000    0.149    0.000 {built-in method torch.bincount}
    61235    0.146    0.000    0.514    0.000 /vision/torchvision/prototype/features/_feature.py:62(__torch_function__)
4078/4039    0.093    0.000    0.094    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     2000    0.091    0.000    1.705    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:277(forward)
     4000    0.076    0.000    0.619    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
4000/2000    0.074    0.000    0.082    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
     2000    0.067    0.000    0.067    0.000 {method 'div' of 'torch._C._TensorBase' objects}
     2000    0.067    0.000    0.115    0.000 /vision/torchvision/transforms/functional_tensor.py:938(erase)
14939/13731    0.067    0.000    0.070    0.000 {method 'view' of 'torch._C._TensorBase' objects}
     2000    0.062    0.000    0.187    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
      454    0.058    0.000    0.087    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
    10000    0.057    0.000    0.057    0.000 {built-in method torch.randint}
     8802    0.052    0.000    0.052    0.000 {built-in method torch.rand}
    21466    0.047    0.000    0.089    0.000 /vision/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
     5058    0.046    0.000    0.046    0.000 {built-in method torch.tensor}
     9656    0.046    0.000    0.113    0.000 /vision/torchvision/transforms/functional_tensor.py:24(get_dimensions)
     2000    0.045    0.000    0.208    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
