         1715037 function calls (1687908 primitive calls) in 6.291 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.469    0.001    1.469    0.001 {built-in method torch._C._nn._upsample_bilinear2d_aa}
15505/13505    0.536    0.000    0.560    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2697    0.483    0.000    0.888    0.000 /vision/torchvision/transforms/functional_tensor.py:870(_scale_channel)
      309    0.233    0.001    0.233    0.001 {built-in method torch.grid_sampler}
4000/2000    0.206    0.000    0.220    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
     2697    0.180    0.000    0.180    0.000 {built-in method torch.bincount}
4078/4039    0.173    0.000    0.174    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     2000    0.124    0.000    0.124    0.000 {method 'div' of 'torch._C._TensorBase' objects}
  600/300    0.109    0.000    0.110    0.000 {built-in method torch.where}
     2000    0.106    0.000    0.106    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
     2348    0.101    0.000    0.101    0.000 {built-in method torch.round}
     2000    0.086    0.000    2.193    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:277(forward)
    16747    0.073    0.000    0.761    0.000 /vision/torchvision/prototype/features/_feature.py:67(__torch_function__)
     4000    0.072    0.000    0.763    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
      454    0.068    0.000    0.091    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
     2000    0.068    0.000    0.156    0.000 /vision/torchvision/transforms/functional_tensor.py:938(erase)
14939/13731    0.061    0.000    0.065    0.000 {method 'view' of 'torch._C._TensorBase' objects}
     1798    0.056    0.000    0.056    0.000 {built-in method torch.stack}
    10000    0.056    0.000    0.056    0.000 {built-in method torch.randint}
     2000    0.056    0.000    0.178    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
     2000    0.055    0.000    0.055    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
     8802    0.053    0.000    0.053    0.000 {built-in method torch.rand}
    12487    0.046    0.000    0.046    0.000 {method 'as_subclass' of 'torch._C._TensorBase' objects}
     5058    0.045    0.000    0.045    0.000 {built-in method torch.tensor}
     2000    0.042    0.000    0.338    0.000 /vision/torchvision/transforms/functional_tensor.py:912(normalize)
     3292    0.041    0.000    0.041    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
      532    0.041    0.000    0.041    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
      493    0.040    0.000    0.141    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
     2000    0.040    0.000    0.164    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
     8091    0.040    0.000    0.040    0.000 {built-in method torch.div}
      300    0.039    0.000    0.039    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
     2000    0.038    0.000    0.140    0.000 /usr/lib/python3.8/traceback.py:321(extract)
     9064    0.037    0.000    0.037    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
    10000    0.037    0.000    0.037    0.000 {built-in method posix.stat}
     9373    0.036    0.000    0.036    0.000 {built-in method torch.empty}
16000/2000    0.036    0.000    6.040    0.003 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
      542    0.035    0.000    0.035    0.000 {method 'sub' of 'torch._C._TensorBase' objects}
    12000    0.035    0.000    3.621    0.000 /vision/torchvision/prototype/transforms/_transform.py:32(forward)
      309    0.033    0.000    0.033    0.000 {method 'bmm' of 'torch._C._TensorBase' objects}
   197060    0.032    0.000    0.032    0.000 {built-in method builtins.isinstance}
     2000    0.031    0.000    6.032    0.003 /vision/torchvision/prototype/transforms/_container.py:15(forward)
     2000    0.030    0.000    0.053    0.000 /usr/lib/python3.8/traceback.py:388(format)
24000/22000    0.028    0.000    0.137    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
       39    0.027    0.001    0.027    0.001 {built-in method torch.conv2d}
    24000    0.026    0.000    0.036    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:112(__init__)
     2697    0.025    0.000    0.025    0.000 {built-in method torch.nn.functional.pad}
     4000    0.023    0.000    0.023    0.000 {built-in method torch.as_tensor}
     9656    0.023    0.000    0.036    0.000 /vision/torchvision/transforms/functional_tensor.py:24(get_dimensions)
    16899    0.021    0.000    0.021    0.000 {built-in method torch._C._get_tracing_state}
     4532    0.021    0.000    0.021    0.000 {built-in method torch.exp}
    22000    0.019    0.000    0.052    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
    24000    0.019    0.000    0.052    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:102(_is_leaf)
     2000    0.018    0.000    0.296    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
    26000    0.018    0.000    0.021    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
    12000    0.018    0.000    3.157    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
      618    0.017    0.000    0.017    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
    17064    0.017    0.000    0.017    0.000 {method 'item' of 'torch._C._TensorBase' objects}
10670/7335    0.017    0.000    0.033    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
     2736    0.015    0.000    0.015    0.000 {method 'sum' of 'torch._C._TensorBase' objects}
      899    0.015    0.000    0.903    0.001 /vision/torchvision/transforms/functional_tensor.py:892(<listcomp>)
     2000    0.015    0.000    0.054    0.000 /vision/torchvision/transforms/functional_tensor.py:132(crop)
     2000    0.015    0.000    1.909    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:119(resize_image_tensor)
     2697    0.015    0.000    0.015    0.000 {built-in method torch.cumsum}
    16000    0.014    0.000    0.031    0.000 /vision/torchvision/prototype/transforms/_utils.py:101(_isinstance)
   138426    0.014    0.000    0.014    0.000 {built-in method builtins.len}
    14000    0.013    0.000    0.019    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:161(tree_unflatten)
    54000    0.013    0.000    0.033    0.000 /usr/lib/python3.8/traceback.py:285(line)
     2000    0.013    0.000    1.862    0.001 /vision/torchvision/transforms/functional_tensor.py:447(resize)
    36000    0.012    0.000    0.012    0.000 {method 'format' of 'str' objects}
     4000    0.012    0.000    0.028    0.000 /vision/torchvision/prototype/features/_image.py:108(image_size)
    18743    0.012    0.000    0.012    0.000 /vision/torchvision/prototype/features/_feature.py:138(shape)
     2000    0.011    0.000    1.484    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:3765(interpolate)
     2000    0.011    0.000    0.358    0.000 /vision/torchvision/prototype/transforms/functional/_misc.py:16(normalize)
     2000    0.011    0.000    0.011    0.000 {method 'any' of 'torch._C._TensorBase' objects}
      205    0.011    0.000    0.011    0.000 {method '__and__' of 'torch._C._TensorBase' objects}
     1720    0.011    0.000    0.011    0.000 {built-in method torch.linspace}
     2000    0.011    0.000    0.318    0.000 /vision/torchvision/transforms/functional.py:211(convert_image_dtype)
     2000    0.010    0.000    0.010    0.000 {function Random.seed at 0x7f28c2b3fdc0}
      309    0.010    0.000    0.082    0.000 /vision/torchvision/transforms/functional_tensor.py:581(_gen_affine_grid)
    16747    0.010    0.000    0.023    0.000 {built-in method builtins.all}
    10487    0.010    0.000    0.057    0.000 /vision/torchvision/prototype/features/_image.py:98(wrap_like)
    21466    0.010    0.000    0.015    0.000 /vision/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
    16000    0.010    0.000    0.016    0.000 /vision/torchvision/prototype/features/_feature.py:18(is_simple_tensor)
    26000    0.009    0.000    0.030    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:96(_get_node_type)
