         1715037 function calls (1687908 primitive calls) in 6.366 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.490    0.001    1.490    0.001 {built-in method torch._C._nn._upsample_bilinear2d_aa}
15505/13505    0.552    0.000    0.576    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2697    0.486    0.000    0.890    0.000 /vision/torchvision/transforms/functional_tensor.py:870(_scale_channel)
      309    0.236    0.001    0.236    0.001 {built-in method torch.grid_sampler}
4000/2000    0.209    0.000    0.222    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
     2697    0.182    0.000    0.182    0.000 {built-in method torch.bincount}
4078/4039    0.172    0.000    0.172    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     2000    0.125    0.000    0.125    0.000 {method 'div' of 'torch._C._TensorBase' objects}
  600/300    0.110    0.000    0.111    0.000 {built-in method torch.where}
     2000    0.108    0.000    0.108    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
     2348    0.103    0.000    0.103    0.000 {built-in method torch.round}
     2000    0.089    0.000    2.210    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:277(forward)
     4000    0.074    0.000    0.764    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
    16747    0.073    0.000    0.767    0.000 /vision/torchvision/prototype/features/_feature.py:67(__torch_function__)
      454    0.070    0.000    0.093    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
     2000    0.068    0.000    0.155    0.000 /vision/torchvision/transforms/functional_tensor.py:938(erase)
14939/13731    0.060    0.000    0.064    0.000 {method 'view' of 'torch._C._TensorBase' objects}
     1798    0.057    0.000    0.057    0.000 {built-in method torch.stack}
     2000    0.056    0.000    0.056    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
     2000    0.055    0.000    0.177    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
    10000    0.055    0.000    0.055    0.000 {built-in method torch.randint}
     8802    0.052    0.000    0.052    0.000 {built-in method torch.rand}
    12487    0.045    0.000    0.045    0.000 {method 'as_subclass' of 'torch._C._TensorBase' objects}
     5058    0.044    0.000    0.044    0.000 {built-in method torch.tensor}
     3292    0.041    0.000    0.041    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
     2000    0.041    0.000    0.339    0.000 /vision/torchvision/transforms/functional_tensor.py:912(normalize)
      532    0.041    0.000    0.041    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
    10000    0.041    0.000    0.041    0.000 {built-in method posix.stat}
      493    0.040    0.000    0.142    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
      300    0.040    0.000    0.040    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
     2000    0.040    0.000    0.161    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
     2000    0.039    0.000    0.147    0.000 /usr/lib/python3.8/traceback.py:321(extract)
     8091    0.038    0.000    0.038    0.000 {built-in method torch.div}
