         3039391 function calls (3039109 primitive calls) in 5.617 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.548    0.001    1.548    0.001 {method 'resize' of 'ImagingCore' objects}
     2000    0.505    0.000    0.505    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
     2000    0.431    0.000    0.431    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
      313    0.329    0.001    0.329    0.001 {method 'transform2' of 'ImagingCore' objects}
     4000    0.170    0.000    0.170    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     1696    0.135    0.000    0.135    0.000 {method 'point' of 'ImagingCore' objects}
     2000    0.133    0.000    0.221    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
      461    0.124    0.000    0.124    0.000 {built-in method PIL._imaging.blend}
  1312826    0.114    0.000    0.114    0.000 {built-in method builtins.round}
      900    0.112    0.000    0.454    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:355(equalize)
     1150    0.102    0.000    0.102    0.000 {method 'histogram' of 'ImagingCore' objects}
     1696    0.095    0.000    0.204    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1723(<listcomp>)
    14000    0.080    0.000    0.080    0.000 {built-in method torch.tensor}
     2000    0.076    0.000    1.573    0.001 /vision/torchvision/transforms/autoaugment.py:255(forward)
     2000    0.071    0.000    0.071    0.000 {method 'transpose' of 'ImagingCore' objects}
     2000    0.069    0.000    0.069    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2000    0.061    0.000    0.149    0.000 /vision/torchvision/transforms/functional_tensor.py:943(erase)
     2000    0.055    0.000    0.055    0.000 {method 'crop' of 'ImagingCore' objects}
     6000    0.055    0.000    0.055    0.000 {method 'encode' of 'ImagingEncoder' objects}
    20000    0.055    0.000    0.055    0.000 {built-in method torch.linspace}
    12000    0.052    0.000    0.052    0.000 {built-in method torch.randint}
     2000    0.049    0.000    0.142    0.000 /vision/torchvision/transforms/transforms.py:1656(get_params)
     2000    0.048    0.000    0.170    0.000 /vision/torchvision/transforms/autoaugment.py:223(_augmentation_space)
   957207    0.046    0.000    0.046    0.000 {method 'append' of 'list' objects}
    12000    0.043    0.000    5.367    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
    24505    0.041    0.000    0.071    0.000 /vision/torchvision/utils.py:538(_log_api_usage_once)
     2000    0.039    0.000    1.104    0.001 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
     2000    0.037    0.000    0.361    0.000 /vision/torchvision/transforms/transforms.py:1698(forward)
     2000    0.037    0.000    0.151    0.000 {built-in method numpy.array}
     6000    0.036    0.000    0.036    0.000 {built-in method torch.rand}
     2000    0.035    0.000    0.141    0.000 /vision/torchvision/transforms/transforms.py:910(get_params)
     6000    0.034    0.000    0.034    0.000 {built-in method torch.as_tensor}
     2000    0.033    0.000    0.148    0.000 /vision/torchvision/transforms/transforms.py:696(forward)
     2000    0.030    0.000    5.617    0.003 /vision/torchvision/transforms/transforms.py:93(__call__)
     9186    0.027    0.000    0.027    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
       30    0.024    0.001    0.024    0.001 {method 'filter' of 'ImagingCore' objects}
     6000    0.022    0.000    0.022    0.000 {method 'view' of 'torch._C._TensorBase' objects}
     9186    0.022    0.000    0.022    0.000 {built-in method torch.empty}
      109    0.021    0.000    0.059    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:65(autocontrast)
    24505    0.021    0.000    0.021    0.000 {built-in method torch._C._log_api_usage_once}
      862    0.021    0.000    0.021    0.000 {method 'convert' of 'ImagingCore' objects}
     9503    0.021    0.000    0.032    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:531(_new)
     4000    0.019    0.000    0.019    0.000 {built-in method torch.log}
    20473    0.018    0.000    0.018    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     2700    0.018    0.000    0.018    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:371(<listcomp>)
     2000    0.017    0.000    0.017    0.000 {built-in method torch.rsub}
     2000    0.016    0.000    0.016    0.000 {method 'join' of 'bytes' objects}
     4593    0.015    0.000    0.015    0.000 {built-in method torch.exp}
    24505    0.014    0.000    0.028    0.000 /usr/local/lib/python3.8/dist-packages/torch/jit/_trace.py:1008(is_tracing)
     2000    0.014    0.000    0.216    0.000 /vision/torchvision/transforms/functional.py:176(pil_to_tensor)
     2841    0.013    0.000    0.013    0.000 {built-in method _functools.reduce}
    85099    0.013    0.000    0.013    0.000 {built-in method builtins.isinstance}
    12000    0.013    0.000    0.013    0.000 {built-in method torch._C._get_tracing_state}
    24505    0.012    0.000    0.012    0.000 {built-in method torch._C._is_tracing}
     2000    0.011    0.000    0.099    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:705(tobytes)
     2000    0.011    0.000    1.612    0.001 /vision/torchvision/transforms/functional.py:388(resize)
     2000    0.011    0.000    0.011    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     6035    0.011    0.000    0.024    0.000 /vision/torchvision/transforms/functional_pil.py:24(get_dimensions)
     6035    0.011    0.000    0.057    0.000 /vision/torchvision/transforms/functional.py:61(get_dimensions)
     2000    0.011    0.000    0.011    0.000 {method 'permute' of 'torch._C._TensorBase' objects}
      299    0.010    0.000    0.079    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:556(solarize)
     2000    0.010    0.000    1.123    0.001 /vision/torchvision/transforms/functional.py:337(normalize)
     2000    0.010    0.000    0.010    0.000 {built-in method torch.arange}
    15286    0.010    0.000    0.014    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:802(load)
     9957    0.010    0.000    0.010    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:500(__init__)
      454    0.010    0.000    0.010    0.000 {built-in method PIL._imaging.fill}
     2000    0.009    0.000    1.567    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1975(resize)
     2000    0.007    0.000    0.237    0.000 /vision/torchvision/transforms/functional.py:211(convert_image_dtype)
     1696    0.007    0.000    0.361    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:49(_lut)
      214    0.007    0.000    0.056    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:541(posterize)
     2000    0.007    0.000    0.007    0.000 {method 'round' of 'torch._C._TensorBase' objects}
     2000    0.007    0.000    0.007    0.000 {method 'int' of 'torch._C._TensorBase' objects}
    24505    0.007    0.000    0.007    0.000 {method 'startswith' of 'str' objects}
     2000    0.007    0.000    1.719    0.001 /vision/torchvision/transforms/functional.py:594(resized_crop)
     8809    0.007    0.000    0.011    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1254(getbands)
     2000    0.006    0.000    0.063    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1178(_crop)
     2000    0.006    0.000    0.167    0.000 /vision/torchvision/transforms/functional.py:1282(erase)
    16818    0.006    0.000    0.007    0.000 /vision/torchvision/transforms/functional_pil.py:16(_is_pil_image)
     2000    0.006    0.000    1.865    0.001 /vision/torchvision/transforms/transforms.py:954(forward)
     2000    0.006    0.000    0.034    0.000 /vision/torchvision/transforms/autoaugment.py:242(get_params)
