         3474167 function calls (3473829 primitive calls) in 5.931 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.525    0.001    1.525    0.001 {method 'resize' of 'ImagingCore' objects}
     2000    0.507    0.000    0.507    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
     2000    0.433    0.000    0.433    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
      309    0.324    0.001    0.324    0.001 {method 'transform2' of 'ImagingCore' objects}
     4000    0.170    0.000    0.170    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     1648    0.143    0.000    0.143    0.000 {method 'point' of 'ImagingCore' objects}
      500    0.136    0.000    0.136    0.000 {built-in method PIL._imaging.blend}
     2000    0.134    0.000    0.223    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
      902    0.113    0.000    0.467    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:355(equalize)
  1275822    0.112    0.000    0.112    0.000 {built-in method builtins.round}
     1648    0.102    0.000    0.209    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1723(<listcomp>)
     1166    0.102    0.000    0.102    0.000 {method 'histogram' of 'ImagingCore' objects}
    14000    0.085    0.000    0.085    0.000 {built-in method torch.tensor}
     2000    0.079    0.000    1.608    0.001 /vision/torchvision/transforms/autoaugment.py:255(forward)
     2000    0.071    0.000    0.071    0.000 {method 'transpose' of 'ImagingCore' objects}
     2000    0.070    0.000    0.070    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2000    0.061    0.000    0.149    0.000 /vision/torchvision/transforms/functional_tensor.py:938(erase)
     2000    0.059    0.000    0.059    0.000 {method 'crop' of 'ImagingCore' objects}
     6000    0.055    0.000    0.055    0.000 {method 'encode' of 'ImagingEncoder' objects}
    20000    0.055    0.000    0.055    0.000 {built-in method torch.linspace}
    12000    0.054    0.000    0.054    0.000 {built-in method torch.randint}
  1032422    0.051    0.000    0.051    0.000 {method 'append' of 'list' objects}
     2000    0.050    0.000    0.143    0.000 /vision/torchvision/transforms/transforms.py:1656(get_params)
     2000    0.048    0.000    0.173    0.000 /vision/torchvision/transforms/autoaugment.py:223(_augmentation_space)
    12000    0.043    0.000    5.420    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
    24496    0.041    0.000    0.073    0.000 /vision/torchvision/utils.py:538(_log_api_usage_once)
     2000    0.040    0.000    1.108    0.001 /vision/torchvision/transforms/functional_tensor.py:912(normalize)
     2000    0.039    0.000    0.160    0.000 /vision/torchvision/transforms/transforms.py:910(get_params)
     2000    0.039    0.000    0.154    0.000 {built-in method numpy.array}
     2000    0.038    0.000    0.142    0.000 /usr/lib/python3.8/traceback.py:321(extract)
     2000    0.038    0.000    0.363    0.000 /vision/torchvision/transforms/transforms.py:1698(forward)
     6000    0.038    0.000    0.038    0.000 {built-in method torch.rand}
    10000    0.037    0.000    0.037    0.000 {built-in method posix.stat}
     6000    0.035    0.000    0.035    0.000 {built-in method torch.as_tensor}
     2000    0.035    0.000    0.152    0.000 /vision/torchvision/transforms/transforms.py:696(forward)
       39    0.031    0.001    0.031    0.001 {method 'filter' of 'ImagingCore' objects}
     9078    0.031    0.000    0.031    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
     2000    0.031    0.000    0.055    0.000 /usr/lib/python3.8/traceback.py:388(format)
     2000    0.029    0.000    5.674    0.003 /vision/torchvision/transforms/transforms.py:93(__call__)
      922    0.025    0.000    0.025    0.000 {method 'convert' of 'ImagingCore' objects}
    24496    0.022    0.000    0.022    0.000 {built-in method torch._C._log_api_usage_once}
     6000    0.022    0.000    0.022    0.000 {method 'view' of 'torch._C._TensorBase' objects}
     9078    0.022    0.000    0.022    0.000 {built-in method torch.empty}
     4000    0.021    0.000    0.021    0.000 {built-in method torch.log}
     9580    0.021    0.000    0.031    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:531(_new)
      102    0.020    0.000    0.057    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:65(autocontrast)
    20391    0.020    0.000    0.020    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     2000    0.018    0.000    0.018    0.000 {built-in method torch.rsub}
     2706    0.017    0.000    0.017    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:371(<listcomp>)
   105102    0.016    0.000    0.016    0.000 {built-in method builtins.isinstance}
     2000    0.016    0.000    0.016    0.000 {method 'join' of 'bytes' objects}
     4539    0.016    0.000    0.016    0.000 {built-in method torch.exp}
