         1352686 function calls (1302517 primitive calls) in 6.555 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.460    0.001    1.460    0.001 {built-in method torch._C._nn._upsample_bilinear2d_aa}
15251/13251    0.530    0.000    0.580    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2628    0.471    0.000    0.862    0.000 /vision/torchvision/transforms/functional_tensor.py:875(_scale_channel)
140593/126500    0.271    0.000    1.417    0.000 /vision/torchvision/prototype/features/_feature.py:59(__torch_function__)
      309    0.232    0.001    0.232    0.001 {built-in method torch.grid_sampler}
4000/2000    0.201    0.000    0.205    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
8062/4031    0.189    0.000    0.349    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
    16462    0.177    0.000    0.434    0.000 /vision/torchvision/prototype/features/_feature.py:40(new_like)
     2628    0.176    0.000    0.176    0.000 {built-in method torch.bincount}
     2000    0.126    0.000    0.126    0.000 {method 'div' of 'torch._C._TensorBase' objects}
4000/2000    0.113    0.000    0.116    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
  586/293    0.102    0.000    0.102    0.000 {built-in method torch.where}
     2340    0.100    0.000    0.100    0.000 {built-in method torch.round}
     2000    0.089    0.000    2.217    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:276(forward)
    16462    0.079    0.000    0.079    0.000 {built-in method _make_subclass}
     4000    0.074    0.000    1.025    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
     2000    0.071    0.000    0.480    0.000 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
    36924    0.069    0.000    0.069    0.000 {built-in method torch.as_tensor}
      430    0.067    0.000    0.092    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
4000/2000    0.066    0.000    0.071    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
12173/11864    0.058    0.000    0.059    0.000 {method 'view' of 'torch._C._TensorBase' objects}
     8770    0.054    0.000    0.054    0.000 {built-in method torch.rand}
    10000    0.054    0.000    0.054    0.000 {built-in method torch.randint}
    20308    0.054    0.000    0.077    0.000 /vision/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
     2000    0.054    0.000    0.197    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
    16462    0.047    0.000    0.210    0.000 /vision/torchvision/prototype/features/_image.py:65(__new__)
     5052    0.044    0.000    0.044    0.000 {built-in method torch.tensor}
    16462    0.044    0.000    0.478    0.000 /vision/torchvision/prototype/features/_image.py:96(new_like)
      461    0.041    0.000    0.136    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
     3181    0.040    0.000    0.040    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
      492    0.040    0.000    0.040    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
      293    0.038    0.000    0.038    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
     7884    0.037    0.000    0.037    0.000 {built-in method torch.div}
     2000    0.037    0.000    0.161    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
     7584    0.037    0.000    0.064    0.000 /vision/torchvision/transforms/functional_tensor.py:24(get_dimensions)
16000/2000    0.037    0.000    6.555    0.003 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
     9060    0.034    0.000    0.034    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
      526    0.034    0.000    0.034    0.000 {method 'sub' of 'torch._C._TensorBase' objects}
     9369    0.034    0.000    0.034    0.000 {built-in method torch.empty}
    12000    0.033    0.000    4.116    0.000 /vision/torchvision/prototype/transforms/_transform.py:32(forward)
      309    0.033    0.000    0.033    0.000 {method 'bmm' of 'torch._C._TensorBase' objects}
      876    0.029    0.000    0.029    0.000 {built-in method torch.stack}
24000/22000    0.028    0.000    0.138    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
   191204    0.028    0.000    0.028    0.000 {built-in method builtins.isinstance}
     2000    0.027    0.000    0.315    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
     6000    0.027    0.000    0.052    0.000 /vision/torchvision/prototype/features/_image.py:104(image_size)
    24000    0.027    0.000    0.037    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:112(__init__)
    16462    0.024    0.000    0.118    0.000 /vision/torchvision/prototype/features/_feature.py:23(__new__)
     6000    0.024    0.000    0.036    0.000 /vision/torchvision/prototype/features/_image.py:108(num_channels)
     2000    0.023    0.000    6.548    0.003 /vision/torchvision/prototype/transforms/_container.py:15(forward)
     2628    0.023    0.000    0.023    0.000 {built-in method torch.nn.functional.pad}
    12000    0.019    0.000    3.639    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
     4530    0.019    0.000    0.019    0.000 {built-in method torch.exp}
      876    0.019    0.000    0.896    0.001 /vision/torchvision/transforms/functional_tensor.py:897(<listcomp>)
    24000    0.019    0.000    0.053    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:102(_is_leaf)
    16000    0.019    0.000    0.019    0.000 {built-in method torch._C._get_tracing_state}
    26000    0.019    0.000    0.021    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
    22000    0.018    0.000    0.052    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
      618    0.017    0.000    0.017    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
       31    0.017    0.001    0.017    0.001 {built-in method torch.conv2d}
    17060    0.016    0.000    0.016    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     2000    0.015    0.000    2.048    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:1140(resized_crop)
     2659    0.015    0.000    0.015    0.000 {method 'sum' of 'torch._C._TensorBase' objects}
     6000    0.015    0.000    0.106    0.000 /vision/torchvision/prototype/transforms/functional/_meta.py:14(get_chw)
     2000    0.014    0.000    1.900    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:93(resize_image_tensor)
    16000    0.014    0.000    0.030    0.000 /vision/torchvision/prototype/transforms/_utils.py:94(_isinstance)
     2000    0.014    0.000    1.857    0.001 /vision/torchvision/transforms/functional_tensor.py:447(resize)
     2628    0.014    0.000    0.014    0.000 {built-in method torch.cumsum}
     2000    0.014    0.000    0.494    0.000 /vision/torchvision/prototype/transforms/functional/_misc.py:12(normalize)
      259    0.013    0.000    0.013    0.000 {method '__and__' of 'torch._C._TensorBase' objects}
12560/7280    0.013    0.000    0.019    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
     2000    0.013    0.000    0.368    0.000 /vision/torchvision/prototype/transforms/functional/_augment.py:20(erase)
    14000    0.013    0.000    0.019    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:161(tree_unflatten)
     2000    0.013    0.000    0.013    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     2000    0.011    0.000    0.298    0.000 /vision/torchvision/transforms/functional_tensor.py:944(erase)
     2000    0.011    0.000    1.475    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:3765(interpolate)
      309    0.010    0.000    0.081    0.000 /vision/torchvision/transforms/functional_tensor.py:581(_gen_affine_grid)
     1681    0.010    0.000    0.010    0.000 {built-in method torch.linspace}
    26000    0.010    0.000    0.031    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:96(_get_node_type)
    74432    0.010    0.000    0.010    0.000 {built-in method builtins.len}
     2340    0.009    0.000    0.273    0.000 /vision/torchvision/transforms/functional_tensor.py:534(_cast_squeeze_out)
     2000    0.009    0.000    0.060    0.000 /vision/torchvision/transforms/functional_tensor.py:132(crop)
      309    0.008    0.000    0.008    0.000 {method 'fill_' of 'torch._C._TensorBase' objects}
     2000    0.008    0.000    0.335    0.000 /vision/torchvision/transforms/functional.py:211(convert_image_dtype)
       92    0.008    0.000    0.042    0.000 /vision/torchvision/transforms/functional_tensor.py:853(autocontrast)
      876    0.007    0.000    0.936    0.001 /vision/torchvision/transforms/functional_tensor.py:896(_equalize_single_image)
    12000    0.007    0.000    0.012    0.000 /vision/torchvision/prototype/features/_feature.py:16(is_simple_tensor)
     6000    0.007    0.000    0.012    0.000 /usr/lib/python3.8/typing.py:255(inner)
     2431    0.007    0.000    1.998    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:60(_apply_image_transform)
     6000    0.007    0.000    0.019    0.000 /usr/lib/python3.8/typing.py:802(__getitem__)
     2000    0.007    0.000    0.386    0.000 /vision/torchvision/prototype/transforms/_meta.py:31(_transform)
     2000    0.007    0.000    2.032    0.001 /vision/torchvision/prototype/features/_image.py:162(resized_crop)
     4000    0.007    0.000    0.079    0.000 /vision/torchvision/prototype/transforms/_utils.py:82(<setcomp>)
    20308    0.006    0.000    0.083    0.000 /vision/torchvision/transforms/functional_tensor.py:13(_assert_image_tensor)
     4000    0.006    0.000    0.107    0.000 /vision/torchvision/prototype/transforms/_utils.py:80(query_chw)
      876    0.006    0.000    0.959    0.001 /vision/torchvision/transforms/functional_tensor.py:900(equalize)
     2000    0.006    0.000    2.054    0.001 /vision/torchvision/prototype/transforms/_geometry.py:148(_transform)
     2000    0.006    0.000    0.020    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:34(_extract_image)
    24000    0.006    0.000    0.006    0.000 {built-in method builtins.sum}
     2000    0.006    0.000    0.374    0.000 /vision/torchvision/prototype/transforms/_augment.py:95(_transform)
  860/430    0.005    0.000    0.006    0.000 {method 'unbind' of 'torch._C._TensorBase' objects}
     2000    0.005    0.000    0.553    0.000 /vision/torchvision/prototype/transforms/_misc.py:107(forward)
      434    0.005    0.000    0.046    0.000 /vision/torchvision/transforms/functional_tensor.py:774(invert)
     2000    0.005    0.000    0.281    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:45(horizontal_flip)
      268    0.005    0.000    0.338    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:458(rotate_image_tensor)
     2000    0.005    0.000    0.009    0.000 /vision/torchvision/utils.py:538(_log_api_usage_once)
   184/92    0.005    0.000    0.005    0.000 {method 'amin' of 'torch._C._TensorBase' objects}
      259    0.005    0.000    0.011    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:165(<lambda>)
   184/92    0.004    0.000    0.005    0.000 {method 'amax' of 'torch._C._TensorBase' objects}
     2340    0.004    0.000    0.145    0.000 /vision/torchvision/transforms/functional_tensor.py:518(_cast_squeeze_in)
    24000    0.004    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:116(<listcomp>)
    24000    0.004    0.000    0.004    0.000 {method 'keys' of 'dict' objects}
     2000    0.004    0.000    0.275    0.000 /vision/torchvision/prototype/features/_image.py:134(horizontal_flip)
      148    0.004    0.000    0.004    0.000 {built-in method torch.mean}
    39183    0.004    0.000    0.004    0.000 /usr/lib/python3.8/typing.py:1149(cast)
     9060    0.004    0.000    0.004    0.000 {built-in method builtins.round}
     2000    0.004    0.000    1.964    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:1087(resized_crop_image_tensor)
      293    0.004    0.000    0.183    0.001 /vision/torchvision/transforms/functional_tensor.py:801(solarize)
     6000    0.003    0.000    0.005    0.000 /usr/lib/python3.8/typing.py:720(__hash__)
 1876/938    0.003    0.000    0.004    0.000 {method 'size' of 'torch._C._TensorBase' objects}
    24000    0.003    0.000    0.003    0.000 {method 'dim' of 'torch._C._TensorBase' objects}
      309    0.003    0.000    0.003    0.000 {method 'reshape' of 'torch._C._TensorBase' objects}
     2000    0.003    0.000    0.003    0.000 {built-in method torch._C._log_api_usage_once}
     8000    0.003    0.000    0.003    0.000 /vision/torchvision/prototype/transforms/_transform.py:26(_get_params)
      259    0.003    0.000    0.022    0.000 /vision/torchvision/transforms/functional_tensor.py:787(posterize)
    18431    0.003    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/torch/_jit_internal.py:1082(is_scripting)
     2000    0.002    0.000    0.019    0.000 /vision/torchvision/prototype/transforms/_auto_augment.py:55(_put_into_sample)
      282    0.002    0.000    0.154    0.001 /vision/torchvision/transforms/functional_tensor.py:230(adjust_saturation)
     2000    0.002    0.000    0.497    0.000 /vision/torchvision/prototype/transforms/_misc.py:104(_transform)
      876    0.002    0.000    0.995    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:126(equalize)
      876    0.002    0.000    0.992    0.001 /vision/torchvision/prototype/features/_image.py:277(equalize)
      259    0.002    0.000    0.002    0.000 {built-in method torch.rsub}
  492/461    0.002    0.000    0.002    0.000 {method 'unsqueeze' of 'torch._C._TensorBase' objects}
      268    0.002    0.000    0.324    0.001 /vision/torchvision/transforms/functional_tensor.py:656(rotate)
     6431    0.002    0.000    0.002    0.000 /vision/torchvision/prototype/features/_feature.py:106(_F)
      309    0.002    0.000    0.003    0.000 /vision/torchvision/transforms/functional.py:987(_get_inverse_affine_matrix)
     6000    0.002    0.000    0.002    0.000 {built-in method builtins.hash}
     2000    0.002    0.000    0.220    0.000 /vision/torchvision/transforms/functional_tensor.py:126(hflip)
      148    0.002    0.000    0.085    0.001 /vision/torchvision/transforms/functional_tensor.py:184(adjust_contrast)
     2309    0.002    0.000    0.002    0.000 /usr/lib/python3.8/types.py:171(__get__)
      309    0.002    0.000    0.280    0.001 /vision/torchvision/transforms/functional_tensor.py:547(_apply_grid_transform)
       31    0.002    0.000    0.029    0.001 /vision/torchvision/transforms/functional_tensor.py:816(_blurred_degenerate_image)
     2000    0.002    0.000    0.030    0.000 /vision/torchvision/prototype/transforms/_utils.py:101(has_any)
      259    0.002    0.000    0.002    0.000 {built-in method torch.arange}
     2845    0.002    0.000    0.034    0.000 /vision/torchvision/transforms/functional_tensor.py:62(_assert_channels)
      293    0.002    0.000    0.194    0.001 /vision/torchvision/prototype/transforms/functional/_color.py:100(solarize)
