         1309300 function calls (1273224 primitive calls) in 6.326 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.452    0.001    1.452    0.001 {built-in method torch._C._nn._upsample_bilinear2d_aa}
15251/13251    0.523    0.000    0.573    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2628    0.470    0.000    0.865    0.000 /vision/torchvision/transforms/functional_tensor.py:875(_scale_channel)
      309    0.233    0.001    0.233    0.001 {built-in method torch.grid_sampler}
4000/2000    0.202    0.000    0.207    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
8062/4031    0.187    0.000    0.278    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     2628    0.175    0.000    0.175    0.000 {built-in method torch.bincount}
    30305    0.156    0.000    1.232    0.000 /vision/torchvision/prototype/features/_feature.py:66(__torch_function__)
     2000    0.125    0.000    0.125    0.000 {method 'div' of 'torch._C._TensorBase' objects}
4000/2000    0.113    0.000    0.117    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
    16462    0.105    0.000    0.293    0.000 /vision/torchvision/prototype/features/_feature.py:41(new_like)
     2340    0.099    0.000    0.099    0.000 {built-in method torch.round}
  586/293    0.099    0.000    0.099    0.000 {built-in method torch.where}
    30256    0.091    0.000    0.091    0.000 /vision/torchvision/prototype/features/_feature.py:129(ndim)
     2000    0.084    0.000    2.171    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:276(forward)
     4000    0.073    0.000    0.933    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
    23629    0.070    0.000    0.070    0.000 /vision/torchvision/prototype/features/_feature.py:125(shape)
4000/2000    0.066    0.000    0.071    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
      430    0.065    0.000    0.091    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
    16462    0.065    0.000    0.065    0.000 {built-in method _make_subclass}
    36924    0.058    0.000    0.058    0.000 {built-in method torch.as_tensor}
    10000    0.054    0.000    0.054    0.000 {built-in method torch.randint}
     8770    0.053    0.000    0.053    0.000 {built-in method torch.rand}
    16462    0.053    0.000    0.346    0.000 /vision/torchvision/prototype/features/_image.py:103(new_like)
     2000    0.052    0.000    0.194    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
