         3741287 function calls (3685761 primitive calls) in 12.151 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5000    1.391    0.000    1.391    0.000 {built-in method torch._C._nn.upsample_bilinear2d}
38354/33354    1.346    0.000    1.410    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     6522    1.168    0.000    2.142    0.000 /vision/torchvision/transforms/functional_tensor.py:875(_scale_channel)
      821    0.616    0.001    0.616    0.001 {built-in method torch.grid_sampler}
10000/5000    0.514    0.000    0.546    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
     6522    0.434    0.000    0.434    0.000 {built-in method torch.bincount}
     5000    0.311    0.000    0.311    0.000 {method 'div' of 'torch._C._TensorBase' objects}
 1422/711    0.289    0.000    0.292    0.000 {built-in method torch.where}
     5000    0.266    0.000    0.266    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
     5922    0.256    0.000    0.256    0.000 {built-in method torch.round}
    46018    0.221    0.000    1.955    0.000 /vision/torchvision/prototype/features/_feature.py:73(__torch_function__)
5202/5101    0.219    0.000    0.221    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     5000    0.213    0.000    5.368    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:276(forward)
     1093    0.165    0.000    0.220    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
     5000    0.137    0.000    0.137    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
30627/29806    0.122    0.000    0.125    0.000 {method 'view' of 'torch._C._TensorBase' objects}
    31153    0.117    0.000    0.117    0.000 {method 'as_subclass' of 'torch._C._TensorBase' objects}
     7986    0.106    0.000    0.106    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
     5000    0.103    0.000    0.841    0.000 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
     5000    0.103    0.000    0.422    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
     1295    0.102    0.000    0.102    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
     1194    0.101    0.000    0.352    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
     5000    0.096    0.000    0.349    0.000 /usr/lib/python3.8/traceback.py:321(extract)
      711    0.093    0.000    0.093    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
    19566    0.092    0.000    0.092    0.000 {built-in method torch.div}
     5000    0.092    0.000    0.817    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
    25000    0.092    0.000    0.092    0.000 {built-in method posix.stat}
    17015    0.091    0.000    0.091    0.000 {built-in method torch.rand}
    15000    0.089    0.000    0.089    0.000 {built-in method torch.randint}
     1317    0.086    0.000    0.086    0.000 {method 'sub' of 'torch._C._TensorBase' objects}
      821    0.085    0.000    0.085    0.000 {method 'bmm' of 'torch._C._TensorBase' objects}
     5000    0.076    0.000    0.134    0.000 /usr/lib/python3.8/traceback.py:388(format)
     2174    0.073    0.000    0.073    0.000 {built-in method torch.stack}
     7689    0.072    0.000    0.072    0.000 {built-in method torch.tensor}
30000/5000    0.072    0.000   11.524    0.002 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
     5000    0.066    0.000   11.504    0.002 /vision/torchvision/prototype/transforms/_container.py:15(forward)
      101    0.063    0.001    0.063    0.001 {built-in method torch.conv2d}
   391770    0.060    0.000    0.060    0.000 {built-in method builtins.isinstance}
    20000    0.058    0.000    5.756    0.000 /vision/torchvision/prototype/transforms/_transform.py:32(forward)
     6522    0.057    0.000    0.057    0.000 {built-in method torch.nn.functional.pad}
    12694    0.055    0.000    0.055    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
    13515    0.055    0.000    0.055    0.000 {built-in method torch.empty}
45000/40000    0.055    0.000    0.260    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
    10000    0.054    0.000    0.054    0.000 {built-in method torch.as_tensor}
