         1157142 function calls (1121066 primitive calls) in 6.002 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.449    0.001    1.449    0.001 {built-in method torch._C._nn._upsample_bilinear2d_aa}
15251/13251    0.519    0.000    0.536    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2628    0.467    0.000    0.859    0.000 /vision/torchvision/transforms/functional_tensor.py:875(_scale_channel)
      309    0.233    0.001    0.233    0.001 {built-in method torch.grid_sampler}
4000/2000    0.201    0.000    0.206    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
8062/4031    0.186    0.000    0.213    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     2628    0.175    0.000    0.175    0.000 {built-in method torch.bincount}
    30305    0.153    0.000    1.127    0.000 /vision/torchvision/prototype/features/_feature.py:66(__torch_function__)
     2000    0.123    0.000    0.123    0.000 {method 'div' of 'torch._C._TensorBase' objects}
4000/2000    0.113    0.000    0.116    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
  586/293    0.099    0.000    0.099    0.000 {built-in method torch.where}
     2340    0.098    0.000    0.098    0.000 {built-in method torch.round}
    26256    0.087    0.000    0.087    0.000 /vision/torchvision/prototype/features/_feature.py:129(ndim)
     2000    0.082    0.000    2.110    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:276(forward)
    23629    0.073    0.000    0.073    0.000 /vision/torchvision/prototype/features/_feature.py:125(shape)
     4000    0.070    0.000    0.815    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
      430    0.065    0.000    0.091    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
4000/2000    0.065    0.000    0.070    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
     2000    0.051    0.000    0.190    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
    10000    0.051    0.000    0.051    0.000 {built-in method torch.randint}
     8770    0.051    0.000    0.051    0.000 {built-in method torch.rand}
    16462    0.050    0.000    0.050    0.000 {method 'as_subclass' of 'torch._C._TensorBase' objects}
12173/11864    0.047    0.000    0.047    0.000 {method 'view' of 'torch._C._TensorBase' objects}
     2000    0.042    0.000    0.417    0.000 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
     5052    0.041    0.000    0.041    0.000 {built-in method torch.tensor}
     3181    0.039    0.000    0.039    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
      293    0.038    0.000    0.038    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
      461    0.038    0.000    0.131    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
      492    0.038    0.000    0.038    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
     7884    0.038    0.000    0.038    0.000 {built-in method torch.div}
     2000    0.036    0.000    0.153    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
    12000    0.034    0.000    3.678    0.000 /vision/torchvision/prototype/transforms/_transform.py:32(forward)
      526    0.034    0.000    0.034    0.000 {method 'sub' of 'torch._C._TensorBase' objects}
16000/2000    0.033    0.000    6.002    0.003 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
      309    0.033    0.000    0.033    0.000 {method 'bmm' of 'torch._C._TensorBase' objects}
     8552    0.032    0.000    0.032    0.000 /vision/torchvision/prototype/features/_feature.py:137(dtype)
     9060    0.031    0.000    0.031    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
     9369    0.030    0.000    0.030    0.000 {built-in method torch.empty}
      876    0.029    0.000    0.029    0.000 {built-in method torch.stack}
     2000    0.028    0.000    5.995    0.003 /vision/torchvision/prototype/transforms/_container.py:15(forward)
24000/22000    0.028    0.000    0.134    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
    24000    0.026    0.000    0.035    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:112(__init__)
     2628    0.023    0.000    0.023    0.000 {built-in method torch.nn.functional.pad}
   158280    0.021    0.000    0.021    0.000 {built-in method builtins.isinstance}
     4000    0.020    0.000    0.020    0.000 {built-in method torch.as_tensor}
12560/7280    0.020    0.000    0.029    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
     4530    0.019    0.000    0.019    0.000 {built-in method torch.exp}
    22000    0.019    0.000    0.051    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
    16000    0.019    0.000    0.019    0.000 {built-in method torch._C._get_tracing_state}
      876    0.018    0.000    0.892    0.001 /vision/torchvision/transforms/functional_tensor.py:897(<listcomp>)
    24000    0.018    0.000    0.050    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:102(_is_leaf)
    12000    0.017    0.000    3.216    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
    26000    0.017    0.000    0.020    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
      618    0.017    0.000    0.017    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
     2000    0.017    0.000    0.283    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
     6000    0.017    0.000    0.052    0.000 /vision/torchvision/prototype/features/_image.py:115(image_size)
     7584    0.017    0.000    0.062    0.000 /vision/torchvision/transforms/functional_tensor.py:24(get_dimensions)
    17060    0.015    0.000    0.015    0.000 {method 'item' of 'torch._C._TensorBase' objects}
       31    0.015    0.000    0.015    0.000 {built-in method torch.conv2d}
    16462    0.015    0.000    0.065    0.000 /vision/torchvision/prototype/features/_image.py:103(new_like)
     2659    0.015    0.000    0.015    0.000 {method 'sum' of 'torch._C._TensorBase' objects}
     2628    0.014    0.000    0.014    0.000 {built-in method torch.cumsum}
    16000    0.014    0.000    0.029    0.000 /vision/torchvision/prototype/transforms/_utils.py:94(_isinstance)
     2000    0.013    0.000    1.874    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:93(resize_image_tensor)
      259    0.013    0.000    0.013    0.000 {method '__and__' of 'torch._C._TensorBase' objects}
     6000    0.013    0.000    0.106    0.000 /vision/torchvision/prototype/transforms/functional/_meta.py:14(get_chw)
    14000    0.013    0.000    0.018    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:161(tree_unflatten)
     2000    0.012    0.000    1.832    0.001 /vision/torchvision/transforms/functional_tensor.py:447(resize)
     2000    0.011    0.000    0.011    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     2000    0.011    0.000    0.199    0.000 /vision/torchvision/transforms/functional_tensor.py:944(erase)
     4465    0.011    0.000    0.011    0.000 /vision/torchvision/prototype/features/_feature.py:133(device)
     2000    0.011    0.000    0.059    0.000 /vision/torchvision/transforms/functional_tensor.py:132(crop)
     2000    0.011    0.000    1.464    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:3765(interpolate)
      309    0.010    0.000    0.081    0.000 /vision/torchvision/transforms/functional_tensor.py:581(_gen_affine_grid)
     2000    0.010    0.000    0.304    0.000 /vision/torchvision/transforms/functional.py:211(convert_image_dtype)
    20308    0.010    0.000    0.076    0.000 /vision/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
     1681    0.010    0.000    0.010    0.000 {built-in method torch.linspace}
    26000    0.009    0.000    0.030    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:96(_get_node_type)
    74432    0.009    0.000    0.009    0.000 {built-in method builtins.len}
      309    0.008    0.000    0.008    0.000 {method 'fill_' of 'torch._C._TensorBase' objects}
     2340    0.008    0.000    0.261    0.000 /vision/torchvision/transforms/functional_tensor.py:534(_cast_squeeze_out)
     2000    0.008    0.000    0.215    0.000 /vision/torchvision/prototype/transforms/functional/_augment.py:20(erase)
     2000    0.007    0.000    0.425    0.000 /vision/torchvision/prototype/transforms/functional/_misc.py:12(normalize)
       92    0.007    0.000    0.041    0.000 /vision/torchvision/transforms/functional_tensor.py:853(autocontrast)
     6000    0.007    0.000    0.012    0.000 /usr/lib/python3.8/typing.py:255(inner)
    20308    0.007    0.000    0.083    0.000 /vision/torchvision/transforms/functional_tensor.py:13(_assert_image_tensor)
    12000    0.007    0.000    0.011    0.000 /vision/torchvision/prototype/features/_feature.py:16(is_simple_tensor)
     6000    0.007    0.000    0.019    0.000 /usr/lib/python3.8/typing.py:802(__getitem__)
     2431    0.007    0.000    1.901    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:60(_apply_image_transform)
     2000    0.007    0.000    0.320    0.000 /vision/torchvision/prototype/transforms/_meta.py:31(_transform)
     4000    0.006    0.000    0.105    0.000 /vision/torchvision/prototype/transforms/_utils.py:80(query_chw)
     2000    0.006    0.000    1.953    0.001 /vision/torchvision/prototype/features/_image.py:173(resized_crop)
     2000    0.006    0.000    1.965    0.001 /vision/torchvision/prototype/transforms/_geometry.py:148(_transform)
     4000    0.006    0.000    0.078    0.000 /vision/torchvision/prototype/transforms/_utils.py:82(<setcomp>)
     2000    0.006    0.000    0.221    0.000 /vision/torchvision/prototype/transforms/_augment.py:95(_transform)
    24000    0.006    0.000    0.006    0.000 {built-in method builtins.sum}
