         1157142 function calls (1121066 primitive calls) in 6.101 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.463    0.001    1.463    0.001 {built-in method torch._C._nn._upsample_bilinear2d_aa}
15251/13251    0.521    0.000    0.539    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2628    0.471    0.000    0.863    0.000 /vision/torchvision/transforms/functional_tensor.py:875(_scale_channel)
      309    0.232    0.001    0.232    0.001 {built-in method torch.grid_sampler}
4000/2000    0.206    0.000    0.212    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
8062/4031    0.188    0.000    0.216    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     2628    0.177    0.000    0.177    0.000 {built-in method torch.bincount}
    30305    0.158    0.000    1.147    0.000 /vision/torchvision/prototype/features/_feature.py:66(__torch_function__)
     2000    0.125    0.000    0.125    0.000 {method 'div' of 'torch._C._TensorBase' objects}
4000/2000    0.115    0.000    0.119    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
  586/293    0.100    0.000    0.100    0.000 {built-in method torch.where}
     2340    0.098    0.000    0.098    0.000 {built-in method torch.round}
    26256    0.091    0.000    0.091    0.000 /vision/torchvision/prototype/features/_feature.py:130(ndim)
     2000    0.085    0.000    2.126    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:276(forward)
    23629    0.075    0.000    0.075    0.000 /vision/torchvision/prototype/features/_feature.py:126(shape)
     4000    0.073    0.000    0.848    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
4000/2000    0.066    0.000    0.071    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
      430    0.064    0.000    0.090    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
     2000    0.055    0.000    0.203    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
    10000    0.054    0.000    0.054    0.000 {built-in method torch.randint}
    16462    0.053    0.000    0.053    0.000 {method 'as_subclass' of 'torch._C._TensorBase' objects}
     8770    0.052    0.000    0.052    0.000 {built-in method torch.rand}
12173/11864    0.048    0.000    0.049    0.000 {method 'view' of 'torch._C._TensorBase' objects}
     2000    0.043    0.000    0.428    0.000 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
     5052    0.042    0.000    0.042    0.000 {built-in method torch.tensor}
     3181    0.039    0.000    0.039    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
      293    0.039    0.000    0.039    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
      461    0.038    0.000    0.131    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
     2000    0.038    0.000    0.160    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
      492    0.037    0.000    0.037    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
     7884    0.037    0.000    0.037    0.000 {built-in method torch.div}
     9060    0.034    0.000    0.034    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
      526    0.034    0.000    0.034    0.000 {method 'sub' of 'torch._C._TensorBase' objects}
    12000    0.034    0.000    3.752    0.000 /vision/torchvision/prototype/transforms/_transform.py:32(forward)
16000/2000    0.034    0.000    6.101    0.003 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
      309    0.033    0.000    0.033    0.000 {method 'bmm' of 'torch._C._TensorBase' objects}
     8552    0.033    0.000    0.033    0.000 /vision/torchvision/prototype/features/_feature.py:138(dtype)
     9369    0.033    0.000    0.033    0.000 {built-in method torch.empty}
     2000    0.031    0.000    6.094    0.003 /vision/torchvision/prototype/transforms/_container.py:15(forward)
      876    0.029    0.000    0.029    0.000 {built-in method torch.stack}
24000/22000    0.027    0.000    0.137    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
    24000    0.027    0.000    0.036    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:112(__init__)
     2628    0.023    0.000    0.023    0.000 {built-in method torch.nn.functional.pad}
   158280    0.022    0.000    0.023    0.000 {built-in method builtins.isinstance}
     4000    0.021    0.000    0.021    0.000 {built-in method torch.as_tensor}
     4530    0.019    0.000    0.019    0.000 {built-in method torch.exp}
    22000    0.019    0.000    0.053    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
12560/7280    0.019    0.000    0.028    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
      876    0.019    0.000    0.897    0.001 /vision/torchvision/transforms/functional_tensor.py:897(<listcomp>)
    16000    0.019    0.000    0.019    0.000 {built-in method torch._C._get_tracing_state}
    26000    0.018    0.000    0.021    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
     2000    0.018    0.000    0.287    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
    12000    0.018    0.000    3.268    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
