         3039391 function calls (3039109 primitive calls) in 5.634 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.528    0.001    1.528    0.001 {method 'resize' of 'ImagingCore' objects}
     2000    0.508    0.000    0.508    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
     2000    0.431    0.000    0.431    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
      313    0.328    0.001    0.328    0.001 {method 'transform2' of 'ImagingCore' objects}
     4000    0.174    0.000    0.174    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     2000    0.133    0.000    0.223    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
     1696    0.133    0.000    0.133    0.000 {method 'point' of 'ImagingCore' objects}
      461    0.124    0.000    0.124    0.000 {built-in method PIL._imaging.blend}
  1312826    0.116    0.000    0.116    0.000 {built-in method builtins.round}
      900    0.112    0.000    0.454    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:355(equalize)
     1150    0.102    0.000    0.102    0.000 {method 'histogram' of 'ImagingCore' objects}
     1696    0.095    0.000    0.205    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1723(<listcomp>)
    14000    0.082    0.000    0.082    0.000 {built-in method torch.tensor}
     2000    0.080    0.000    1.581    0.001 /vision/torchvision/transforms/autoaugment.py:255(forward)
     2000    0.072    0.000    0.072    0.000 {method 'transpose' of 'ImagingCore' objects}
     2000    0.070    0.000    0.070    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2000    0.061    0.000    0.151    0.000 /vision/torchvision/transforms/functional_tensor.py:943(erase)
     2000    0.057    0.000    0.057    0.000 {method 'crop' of 'ImagingCore' objects}
    12000    0.056    0.000    0.056    0.000 {built-in method torch.randint}
     6000    0.055    0.000    0.055    0.000 {method 'encode' of 'ImagingEncoder' objects}
    20000    0.055    0.000    0.055    0.000 {built-in method torch.linspace}
     2000    0.051    0.000    0.146    0.000 /vision/torchvision/transforms/transforms.py:1656(get_params)
     2000    0.048    0.000    0.172    0.000 /vision/torchvision/transforms/autoaugment.py:223(_augmentation_space)
   957207    0.045    0.000    0.045    0.000 {method 'append' of 'list' objects}
    24505    0.042    0.000    0.074    0.000 /vision/torchvision/utils.py:538(_log_api_usage_once)
    12000    0.041    0.000    5.380    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
     2000    0.040    0.000    1.108    0.001 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
     6000    0.039    0.000    0.039    0.000 {built-in method torch.rand}
