         1309300 function calls (1273224 primitive calls) in 6.420 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.454    0.001    1.454    0.001 {built-in method torch._C._nn._upsample_bilinear2d_aa}
15251/13251    0.523    0.000    0.577    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     2628    0.474    0.000    0.871    0.000 /vision/torchvision/transforms/functional_tensor.py:875(_scale_channel)
    97207    0.235    0.000    1.334    0.000 /vision/torchvision/prototype/features/_feature.py:66(__torch_function__)
      309    0.232    0.001    0.232    0.001 {built-in method torch.grid_sampler}
4000/2000    0.201    0.000    0.205    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
8062/4031    0.188    0.000    0.288    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     2628    0.176    0.000    0.176    0.000 {built-in method torch.bincount}
    16462    0.132    0.000    0.328    0.000 /vision/torchvision/prototype/features/_feature.py:41(new_like)
     2000    0.125    0.000    0.125    0.000 {method 'div' of 'torch._C._TensorBase' objects}
4000/2000    0.114    0.000    0.118    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
     2340    0.099    0.000    0.099    0.000 {built-in method torch.round}
  586/293    0.099    0.000    0.100    0.000 {built-in method torch.where}
     2000    0.087    0.000    2.191    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:276(forward)
     4000    0.074    0.000    0.966    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
      430    0.067    0.000    0.091    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
    16462    0.067    0.000    0.067    0.000 {built-in method _make_subclass}
4000/2000    0.066    0.000    0.071    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
    36924    0.062    0.000    0.062    0.000 {built-in method torch.as_tensor}
    20308    0.060    0.000    0.084    0.000 /vision/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
     2000    0.058    0.000    0.461    0.000 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
     2000    0.057    0.000    0.204    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
    10000    0.057    0.000    0.057    0.000 {built-in method torch.randint}
    16462    0.056    0.000    0.383    0.000 /vision/torchvision/prototype/features/_image.py:103(new_like)
     8770    0.054    0.000    0.054    0.000 {built-in method torch.rand}
12173/11864    0.053    0.000    0.053    0.000 {method 'view' of 'torch._C._TensorBase' objects}
    16462    0.050    0.000    0.196    0.000 /vision/torchvision/prototype/features/_image.py:65(__new__)
     5052    0.044    0.000    0.044    0.000 {built-in method torch.tensor}
      461    0.039    0.000    0.130    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
     3181    0.039    0.000    0.039    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
     2000    0.039    0.000    0.167    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
      293    0.039    0.000    0.039    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
     7884    0.038    0.000    0.038    0.000 {built-in method torch.div}
      492    0.037    0.000    0.037    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
     7584    0.037    0.000    0.067    0.000 /vision/torchvision/transforms/functional_tensor.py:24(get_dimensions)
16000/2000    0.035    0.000    6.420    0.003 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
     9060    0.035    0.000    0.035    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
     9369    0.035    0.000    0.035    0.000 {built-in method torch.empty}
      526    0.034    0.000    0.034    0.000 {method 'sub' of 'torch._C._TensorBase' objects}
    12000    0.034    0.000    4.011    0.000 /vision/torchvision/prototype/transforms/_transform.py:32(forward)
      309    0.033    0.000    0.033    0.000 {method 'bmm' of 'torch._C._TensorBase' objects}
      876    0.030    0.000    0.030    0.000 {built-in method torch.stack}
     2000    0.030    0.000    0.323    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
   191204    0.028    0.000    0.029    0.000 {built-in method builtins.isinstance}
     6000    0.027    0.000    0.053    0.000 /vision/torchvision/prototype/features/_image.py:112(image_size)
24000/22000    0.027    0.000    0.133    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
     6000    0.026    0.000    0.039    0.000 /vision/torchvision/prototype/features/_image.py:116(num_channels)
    24000    0.025    0.000    0.035    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:112(__init__)
    16462    0.023    0.000    0.106    0.000 /vision/torchvision/prototype/features/_feature.py:23(__new__)
     2000    0.023    0.000    6.413    0.003 /vision/torchvision/prototype/transforms/_container.py:15(forward)
     2628    0.023    0.000    0.023    0.000 {built-in method torch.nn.functional.pad}
     4530    0.020    0.000    0.020    0.000 {built-in method torch.exp}
    16000    0.019    0.000    0.019    0.000 {built-in method torch._C._get_tracing_state}
      876    0.019    0.000    0.905    0.001 /vision/torchvision/transforms/functional_tensor.py:897(<listcomp>)
    12000    0.019    0.000    3.523    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
    24000    0.018    0.000    0.051    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:102(_is_leaf)
    26000    0.018    0.000    0.020    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
      618    0.017    0.000    0.017    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
    22000    0.017    0.000    0.050    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
       31    0.016    0.001    0.016    0.001 {built-in method torch.conv2d}
    17060    0.016    0.000    0.016    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     6000    0.015    0.000    0.111    0.000 /vision/torchvision/prototype/transforms/functional/_meta.py:14(get_chw)
     2659    0.015    0.000    0.015    0.000 {method 'sum' of 'torch._C._TensorBase' objects}
12560/7280    0.015    0.000    0.020    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
     2000    0.014    0.000    1.885    0.001 /vision/torchvision/prototype/transforms/functional/_geometry.py:93(resize_image_tensor)
    16000    0.014    0.000    0.031    0.000 /vision/torchvision/prototype/transforms/_utils.py:94(_isinstance)
     2628    0.014    0.000    0.014    0.000 {built-in method torch.cumsum}
      259    0.014    0.000    0.014    0.000 {method '__and__' of 'torch._C._TensorBase' objects}
     2000    0.013    0.000    1.840    0.001 /vision/torchvision/transforms/functional_tensor.py:447(resize)
    14000    0.012    0.000    0.018    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:161(tree_unflatten)
     2000    0.012    0.000    0.243    0.000 /vision/torchvision/transforms/functional_tensor.py:944(erase)
     2000    0.011    0.000    0.011    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     2000    0.011    0.000    1.469    0.001 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:3765(interpolate)
      309    0.010    0.000    0.082    0.000 /vision/torchvision/transforms/functional_tensor.py:581(_gen_affine_grid)
     1681    0.010    0.000    0.010    0.000 {built-in method torch.linspace}
    26000    0.010    0.000    0.030    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:96(_get_node_type)
