         4141540 function calls (4081014 primitive calls) in 13.025 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5000    1.378    0.000    1.378    0.000 {built-in method torch._C._nn.upsample_bilinear2d}
38354/33354    1.315    0.000    1.375    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     6522    1.164    0.000    2.134    0.000 /vision/torchvision/transforms/functional_tensor.py:875(_scale_channel)
      821    0.616    0.001    0.616    0.001 {built-in method torch.grid_sampler}
10000/5000    0.512    0.000    0.543    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
     6522    0.434    0.000    0.434    0.000 {built-in method torch.bincount}
10202/10101    0.424    0.000    0.426    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     5000    0.307    0.000    0.307    0.000 {method 'div' of 'torch._C._TensorBase' objects}
 1422/711    0.289    0.000    0.292    0.000 {built-in method torch.where}
     5000    0.266    0.000    0.266    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
     5922    0.250    0.000    0.250    0.000 {built-in method torch.round}
    46018    0.210    0.000    1.928    0.000 /vision/torchvision/prototype/features/_feature.py:73(__torch_function__)
     5000    0.208    0.000    5.298    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:276(forward)
    10000    0.176    0.000    1.841    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
     5000    0.163    0.000    0.379    0.000 /vision/torchvision/transforms/functional_tensor.py:943(erase)
     1093    0.163    0.000    0.216    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
     5000    0.137    0.000    0.137    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
     5000    0.132    0.000    0.420    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
    25000    0.129    0.000    0.129    0.000 {built-in method torch.randint}
    22015    0.127    0.000    0.127    0.000 {built-in method torch.rand}
30627/29806    0.124    0.000    0.126    0.000 {method 'view' of 'torch._C._TensorBase' objects}
    31153    0.108    0.000    0.108    0.000 {method 'as_subclass' of 'torch._C._TensorBase' objects}
    12689    0.106    0.000    0.106    0.000 {built-in method torch.tensor}
     5000    0.101    0.000    0.830    0.000 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
     7986    0.100    0.000    0.100    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
     1295    0.099    0.000    0.099    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
     5000    0.099    0.000    0.405    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
     1194    0.097    0.000    0.340    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
     5000    0.096    0.000    0.352    0.000 /usr/lib/python3.8/traceback.py:321(extract)
      711    0.093    0.000    0.093    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
    25000    0.093    0.000    0.093    0.000 {built-in method posix.stat}
    19566    0.091    0.000    0.091    0.000 {built-in method torch.div}
    22740    0.091    0.000    0.091    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
     1317    0.085    0.000    0.085    0.000 {method 'sub' of 'torch._C._TensorBase' objects}
      821    0.085    0.000    0.085    0.000 {method 'bmm' of 'torch._C._TensorBase' objects}
    23561    0.085    0.000    0.085    0.000 {built-in method torch.empty}
35000/5000    0.082    0.000   12.392    0.002 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
    25000    0.077    0.000    6.551    0.000 /vision/torchvision/prototype/transforms/_transform.py:32(forward)
     5000    0.077    0.000    0.136    0.000 /usr/lib/python3.8/traceback.py:388(format)
     2174    0.073    0.000    0.073    0.000 {built-in method torch.stack}
     5000    0.073    0.000   12.372    0.002 /vision/torchvision/prototype/transforms/_container.py:15(forward)
   456770    0.071    0.000    0.071    0.000 {built-in method builtins.isinstance}
55000/50000    0.063    0.000    0.317    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
    55000    0.060    0.000    0.083    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:112(__init__)
     6522    0.058    0.000    0.058    0.000 {built-in method torch.nn.functional.pad}
    23949    0.053    0.000    0.082    0.000 /vision/torchvision/transforms/functional_tensor.py:24(get_dimensions)
    10000    0.051    0.000    0.051    0.000 {built-in method torch.as_tensor}
      101    0.051    0.001    0.051    0.001 {built-in method torch.conv2d}
    11370    0.050    0.000    0.050    0.000 {built-in method torch.exp}
     2174    0.047    0.000    2.236    0.001 /vision/torchvision/transforms/functional_tensor.py:897(<listcomp>)
    35000    0.046    0.000    0.046    0.000 {built-in method torch._C._get_tracing_state}
     1642    0.046    0.000    0.046    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
     5000    0.044    0.000    0.725    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
    50000    0.044    0.000    0.121    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
    55000    0.044    0.000    0.121    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:102(_is_leaf)
    25000    0.043    0.000    5.472    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
    60000    0.043    0.000    0.049    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
26444/18222    0.040    0.000    0.079    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
    42740    0.039    0.000    0.039    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     6623    0.037    0.000    0.037    0.000 {method 'sum' of 'torch._C._TensorBase' objects}
     5000    0.036    0.000    0.128    0.000 /vision/torchvision/transforms/functional_tensor.py:132(crop)
     5000    0.036    0.000    2.452    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:106(resize_image_tensor)
   135000    0.035    0.000    0.084    0.000 /usr/lib/python3.8/traceback.py:285(line)
     6522    0.034    0.000    0.034    0.000 {built-in method torch.cumsum}
   331139    0.033    0.000    0.033    0.000 {built-in method builtins.len}
     5000    0.031    0.000    2.337    0.000 /vision/torchvision/transforms/functional_tensor.py:447(resize)
    90000    0.030    0.000    0.030    0.000 {method 'format' of 'str' objects}
    15000    0.030    0.000    0.138    0.000 /vision/torchvision/prototype/transforms/functional/_meta.py:14(get_chw)
    30000    0.029    0.000    0.041    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:161(tree_unflatten)
    46018    0.028    0.000    0.063    0.000 {built-in method builtins.all}
      546    0.028    0.000    0.028    0.000 {method '__and__' of 'torch._C._TensorBase' objects}
    26153    0.028    0.000    0.120    0.000 /vision/torchvision/prototype/features/_image.py:102(new_like)
    35000    0.028    0.000    0.060    0.000 /vision/torchvision/prototype/transforms/_utils.py:94(_isinstance)
     5000    0.028    0.000    0.028    0.000 {method 'any' of 'torch._C._TensorBase' objects}
    10000    0.027    0.000    0.063    0.000 /vision/torchvision/prototype/features/_image.py:126(image_size)
    49092    0.027    0.000    0.027    0.000 /vision/torchvision/prototype/features/_feature.py:144(shape)
      821    0.027    0.000    0.212    0.000 /vision/torchvision/transforms/functional_tensor.py:581(_gen_affine_grid)
     5000    0.026    0.000    0.026    0.000 {function Random.seed at 0x7f64a21a1dc0}
     5000    0.026    0.000    0.876    0.000 /vision/torchvision/prototype/transforms/functional/_misc.py:12(normalize)
     5000    0.025    0.000    0.780    0.000 /vision/torchvision/transforms/functional.py:211(convert_image_dtype)
     4368    0.024    0.000    0.024    0.000 {built-in method torch.linspace}
    25000    0.024    0.000    0.118    0.000 /usr/lib/python3.8/linecache.py:53(checkcache)
    55712    0.024    0.000    0.035    0.000 /vision/torchvision/transforms/functional_tensor.py:9(_is_tensor_a_torch_image)
     5000    0.024    0.000    1.412    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/functional.py:3765(interpolate)
      821    0.023    0.000    0.023    0.000 {method 'fill_' of 'torch._C._TensorBase' objects}
    60000    0.022    0.000    0.071    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:96(_get_node_type)
    45000    0.022    0.000    0.043    0.000 /usr/lib/python3.8/linecache.py:15(getline)
    92036    0.022    0.000    0.034    0.000 /vision/torchvision/prototype/features/_feature.py:101(<genexpr>)
      270    0.021    0.000    0.119    0.000 /vision/torchvision/transforms/functional_tensor.py:853(autocontrast)
     5922    0.021    0.000    0.661    0.000 /vision/torchvision/transforms/functional_tensor.py:534(_cast_squeeze_out)
    35000    0.020    0.000    0.032    0.000 /vision/torchvision/prototype/features/_feature.py:18(is_simple_tensor)
    10000    0.018    0.000    0.112    0.000 /vision/torchvision/prototype/transforms/_utils.py:82(<setcomp>)
   235000    0.018    0.000    0.018    0.000 {method 'append' of 'list' objects}
     5000    0.017    0.000    0.596    0.000 /usr/local/lib/python3.8/dist-packages/torch/random.py:26(manual_seed)
     5000    0.017    0.000    0.820    0.000 /vision/torchvision/prototype/transforms/_meta.py:31(_transform)
