         3474167 function calls (3473829 primitive calls) in 5.574 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.643    0.001    1.643    0.001 {method 'resize' of 'ImagingCore' objects}
      309    0.338    0.001    0.338    0.001 {method 'transform2' of 'ImagingCore' objects}
     2000    0.169    0.000    0.169    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
      500    0.143    0.000    0.143    0.000 {built-in method PIL._imaging.blend}
     2000    0.137    0.000    0.137    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     1648    0.134    0.000    0.134    0.000 {method 'point' of 'ImagingCore' objects}
     2000    0.132    0.000    0.132    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
     4000    0.126    0.000    0.126    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
      902    0.119    0.000    0.481    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:355(equalize)
  1275822    0.119    0.000    0.119    0.000 {built-in method builtins.round}
     1166    0.108    0.000    0.108    0.000 {method 'histogram' of 'ImagingCore' objects}
     1648    0.107    0.000    0.220    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1723(<listcomp>)
     2000    0.101    0.000    0.258    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
    14000    0.091    0.000    0.091    0.000 {built-in method torch.tensor}
     2000    0.086    0.000    1.683    0.001 /vision/torchvision/transforms/autoaugment.py:255(forward)
     2000    0.075    0.000    0.075    0.000 {method 'transpose' of 'ImagingCore' objects}
     2000    0.068    0.000    0.068    0.000 {method 'crop' of 'ImagingCore' objects}
    20000    0.063    0.000    0.063    0.000 {built-in method torch.linspace}
     2000    0.062    0.000    0.124    0.000 /vision/torchvision/transforms/functional_tensor.py:938(erase)
    12000    0.059    0.000    0.059    0.000 {built-in method torch.randint}
     2000    0.059    0.000    0.158    0.000 /vision/torchvision/transforms/transforms.py:1656(get_params)
     6000    0.058    0.000    0.058    0.000 {method 'encode' of 'ImagingEncoder' objects}
  1032422    0.055    0.000    0.055    0.000 {method 'append' of 'list' objects}
     2000    0.051    0.000    0.189    0.000 /vision/torchvision/transforms/autoaugment.py:223(_augmentation_space)
    24496    0.044    0.000    0.080    0.000 /vision/torchvision/utils.py:538(_log_api_usage_once)
     2000    0.044    0.000    0.175    0.000 /vision/torchvision/transforms/transforms.py:910(get_params)
    12000    0.043    0.000    5.036    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
     2000    0.041    0.000    0.456    0.000 /vision/torchvision/transforms/functional_tensor.py:912(normalize)
     2000    0.041    0.000    0.151    0.000 /usr/lib/python3.8/traceback.py:321(extract)
     6000    0.041    0.000    0.041    0.000 {built-in method torch.rand}
     2000    0.040    0.000    0.358    0.000 /vision/torchvision/transforms/transforms.py:1698(forward)
    10000    0.039    0.000    0.039    0.000 {built-in method posix.stat}
     2000    0.038    0.000    0.159    0.000 {built-in method numpy.array}
     2000    0.037    0.000    0.162    0.000 /vision/torchvision/transforms/transforms.py:696(forward)
     6000    0.036    0.000    0.036    0.000 {built-in method torch.as_tensor}
       39    0.033    0.001    0.033    0.001 {method 'filter' of 'ImagingCore' objects}
     9078    0.033    0.000    0.033    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
     2000    0.032    0.000    0.057    0.000 /usr/lib/python3.8/traceback.py:388(format)
     2000    0.032    0.000    5.301    0.003 /vision/torchvision/transforms/transforms.py:93(__call__)
     6000    0.025    0.000    0.025    0.000 {method 'view' of 'torch._C._TensorBase' objects}
    24496    0.025    0.000    0.025    0.000 {built-in method torch._C._log_api_usage_once}
     9078    0.024    0.000    0.024    0.000 {built-in method torch.empty}
      922    0.024    0.000    0.024    0.000 {method 'convert' of 'ImagingCore' objects}
     4000    0.023    0.000    0.023    0.000 {built-in method torch.log}
     9580    0.021    0.000    0.033    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:531(_new)
      102    0.021    0.000    0.059    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:65(autocontrast)
    20391    0.021    0.000    0.021    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     2000    0.019    0.000    0.019    0.000 {built-in method torch.rsub}
     2706    0.018    0.000    0.018    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:371(<listcomp>)
     2000    0.017    0.000    0.017    0.000 {method 'join' of 'bytes' objects}
   105102    0.016    0.000    0.017    0.000 {built-in method builtins.isinstance}
    24496    0.016    0.000    0.032    0.000 /usr/local/lib/python3.8/dist-packages/torch/jit/_trace.py:1017(is_tracing)
     4539    0.016    0.000    0.016    0.000 {built-in method torch.exp}
     2000    0.015    0.000    0.227    0.000 /vision/torchvision/transforms/functional.py:179(pil_to_tensor)
    54000    0.014    0.000    0.036    0.000 /usr/lib/python3.8/traceback.py:285(line)
     2868    0.014    0.000    0.014    0.000 {built-in method _functools.reduce}
    12000    0.014    0.000    0.014    0.000 {built-in method torch._C._get_tracing_state}
    24496    0.014    0.000    0.014    0.000 {built-in method torch._C._is_tracing}
    36000    0.013    0.000    0.013    0.000 {method 'format' of 'str' objects}
     6039    0.013    0.000    0.064    0.000 /vision/torchvision/transforms/functional.py:64(get_dimensions)
     2000    0.012    0.000    1.712    0.001 /vision/torchvision/transforms/functional.py:391(resize)
     2000    0.012    0.000    0.104    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:705(tobytes)
     2000    0.012    0.000    0.012    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     6039    0.011    0.000    0.026    0.000 /vision/torchvision/transforms/functional_pil.py:24(get_dimensions)
    15393    0.011    0.000    0.017    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:802(load)
     2000    0.011    0.000    0.011    0.000 {function Random.seed at 0x7f323d539310}
     2000    0.011    0.000    0.477    0.000 /vision/torchvision/transforms/functional.py:340(normalize)
      299    0.011    0.000    0.085    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:556(solarize)
     2000    0.011    0.000    0.011    0.000 {built-in method torch.arange}
    10000    0.011    0.000    0.050    0.000 /usr/lib/python3.8/linecache.py:53(checkcache)
     2000    0.010    0.000    0.010    0.000 {method 'permute' of 'torch._C._TensorBase' objects}
    10051    0.010    0.000    0.010    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:500(__init__)
      471    0.010    0.000    0.010    0.000 {built-in method PIL._imaging.fill}
     2000    0.010    0.000    1.663    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1975(resize)
    18000    0.010    0.000    0.019    0.000 /usr/lib/python3.8/linecache.py:15(getline)
    93089    0.010    0.000    0.010    0.000 {built-in method builtins.len}
     2000    0.008    0.000    0.275    0.000 /vision/torchvision/transforms/functional.py:214(convert_image_dtype)
    24496    0.008    0.000    0.008    0.000 {method 'startswith' of 'str' objects}
     2000    0.008    0.000    1.839    0.001 /vision/torchvision/transforms/functional.py:598(resized_crop)
     2000    0.008    0.000    0.078    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1178(_crop)
     2000    0.008    0.000    0.008    0.000 {method 'round' of 'torch._C._TensorBase' objects}
     2000    0.007    0.000    0.007    0.000 {method 'int' of 'torch._C._TensorBase' objects}
      205    0.007    0.000    0.059    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:541(posterize)
     2000    0.007    0.000    0.255    0.000 /usr/local/lib/python3.8/dist-packages/torch/random.py:26(manual_seed)
     8848    0.007    0.000    0.011    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1254(getbands)
     1648    0.007    0.000    0.375    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:49(_lut)
    16805    0.007    0.000    0.008    0.000 /vision/torchvision/transforms/functional_pil.py:16(_is_pil_image)
     2000    0.007    0.000    0.143    0.000 /vision/torchvision/transforms/functional.py:1287(erase)
     2000    0.007    0.000    2.021    0.001 /vision/torchvision/transforms/transforms.py:954(forward)
    18000    0.006    0.000    0.008    0.000 /usr/lib/python3.8/linecache.py:37(getlines)
    18000    0.006    0.000    0.008    0.000 /usr/lib/python3.8/linecache.py:147(lazycache)
    20000    0.006    0.000    0.006    0.000 /usr/lib/python3.8/traceback.py:292(walk_stack)
     2000    0.006    0.000    0.037    0.000 /vision/torchvision/transforms/autoaugment.py:242(get_params)
     4486    0.006    0.000    0.006    0.000 {built-in method builtins.getattr}
     2000    0.006    0.000    0.006    0.000 {method 'manual_seed' of 'torch._C.Generator' objects}
     2000    0.006    0.000    0.008    0.000 /usr/lib/python3.8/traceback.py:369(from_list)
     2000    0.006    0.000    0.119    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:674(__array_interface__)
     2000    0.006    0.000    0.009    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:406(_getencoder)
     1648    0.006    0.000    0.368    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1678(point)
    48992    0.005    0.000    0.005    0.000 /usr/local/lib/python3.8/dist-packages/torch/_jit_internal.py:1082(is_scripting)
    15393    0.005    0.000    0.005    0.000 {method 'pixel_access' of 'ImagingCore' objects}
     2000    0.005    0.000    0.107    0.000 /vision/torchvision/transforms/functional.py:642(hflip)
    10848    0.005    0.000    0.005    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageMode.py:36(getmode)
     2000    0.005    0.000    0.017    0.000 /usr/lib/python3.8/random.py:123(seed)
     2000    0.005    0.000    0.009    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:238(_conv_type_shape)
     2000    0.005    0.000    0.238    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/__init__.py:163(_lazy_call)
    18000    0.005    0.000    0.005    0.000 /usr/lib/python3.8/traceback.py:243(__init__)
     2000    0.005    0.000    1.669    0.001 /vision/torchvision/transforms/functional_pil.py:240(resize)
     2000    0.005    0.000    0.229    0.000 /usr/lib/python3.8/traceback.py:193(format_stack)
     2000    0.004    0.000    0.156    0.000 /usr/lib/python3.8/traceback.py:200(extract_stack)
     2000    0.004    0.000    0.094    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1154(crop)
      162    0.004    0.000    0.004    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageStat.py:76(_getsum)
    36000    0.004    0.000    0.004    0.000 {method 'strip' of 'str' objects}
     2457    0.004    0.000    1.349    0.001 /vision/torchvision/transforms/autoaugment.py:13(_apply_op)
      140    0.004    0.000    0.039    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:518(invert)
     2000    0.004    0.000    0.108    0.000 /vision/torchvision/transforms/functional.py:532(crop)
      902    0.004    0.000    0.486    0.001 /vision/torchvision/transforms/functional_pil.py:389(equalize)
    24510    0.003    0.000    0.003    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:527(size)
     2000    0.003    0.000    0.233    0.000 main.py:52(friendly_pil_to_tensor)
     2000    0.003    0.000    0.241    0.000 /usr/local/lib/python3.8/dist-packages/torch/cuda/random.py:98(manual_seed_all)
