         3474167 function calls (3473829 primitive calls) in 5.660 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2000    1.694    0.001    1.694    0.001 {method 'resize' of 'ImagingCore' objects}
      309    0.338    0.001    0.338    0.001 {method 'transform2' of 'ImagingCore' objects}
     2000    0.167    0.000    0.167    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
      500    0.143    0.000    0.143    0.000 {built-in method PIL._imaging.blend}
     1648    0.142    0.000    0.142    0.000 {method 'point' of 'ImagingCore' objects}
     2000    0.140    0.000    0.140    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     4000    0.131    0.000    0.131    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
     2000    0.130    0.000    0.130    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
      902    0.118    0.000    0.484    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:355(equalize)
  1275822    0.118    0.000    0.118    0.000 {built-in method builtins.round}
     1166    0.108    0.000    0.108    0.000 {method 'histogram' of 'ImagingCore' objects}
     1648    0.106    0.000    0.218    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1723(<listcomp>)
     2000    0.101    0.000    0.261    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
     2000    0.094    0.000    1.701    0.001 /vision/torchvision/transforms/autoaugment.py:255(forward)
    14000    0.090    0.000    0.090    0.000 {built-in method torch.tensor}
     2000    0.076    0.000    0.076    0.000 {method 'transpose' of 'ImagingCore' objects}
     2000    0.066    0.000    0.066    0.000 {method 'crop' of 'ImagingCore' objects}
    12000    0.064    0.000    0.064    0.000 {built-in method torch.randint}
    20000    0.063    0.000    0.063    0.000 {built-in method torch.linspace}
     2000    0.062    0.000    0.128    0.000 /vision/torchvision/transforms/functional_tensor.py:938(erase)
     2000    0.060    0.000    0.162    0.000 /vision/torchvision/transforms/transforms.py:1656(get_params)
     6000    0.057    0.000    0.057    0.000 {method 'encode' of 'ImagingEncoder' objects}
  1032422    0.054    0.000    0.054    0.000 {method 'append' of 'list' objects}
     2000    0.053    0.000    0.191    0.000 /vision/torchvision/transforms/autoaugment.py:223(_augmentation_space)
     2000    0.046    0.000    0.178    0.000 /vision/torchvision/transforms/transforms.py:910(get_params)
     6000    0.044    0.000    0.044    0.000 {built-in method torch.rand}
    24496    0.044    0.000    0.079    0.000 /vision/torchvision/utils.py:538(_log_api_usage_once)
    12000    0.044    0.000    5.124    0.000 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1268(_call_impl)
     2000    0.042    0.000    0.456    0.000 /vision/torchvision/transforms/functional_tensor.py:912(normalize)
     2000    0.041    0.000    0.368    0.000 /vision/torchvision/transforms/transforms.py:1698(forward)
     2000    0.041    0.000    0.148    0.000 /usr/lib/python3.8/traceback.py:321(extract)
     2000    0.039    0.000    0.158    0.000 {built-in method numpy.array}
     2000    0.038    0.000    0.165    0.000 /vision/torchvision/transforms/transforms.py:696(forward)
    10000    0.037    0.000    0.037    0.000 {built-in method posix.stat}
     6000    0.037    0.000    0.037    0.000 {built-in method torch.as_tensor}
     9078    0.034    0.000    0.034    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
     2000    0.033    0.000    0.058    0.000 /usr/lib/python3.8/traceback.py:388(format)
     2000    0.033    0.000    5.389    0.003 /vision/torchvision/transforms/transforms.py:93(__call__)
       39    0.033    0.001    0.033    0.001 {method 'filter' of 'ImagingCore' objects}
     6000    0.025    0.000    0.025    0.000 {method 'view' of 'torch._C._TensorBase' objects}
    24496    0.024    0.000    0.024    0.000 {built-in method torch._C._log_api_usage_once}
     9078    0.024    0.000    0.024    0.000 {built-in method torch.empty}
      922    0.023    0.000    0.023    0.000 {method 'convert' of 'ImagingCore' objects}
     4000    0.023    0.000    0.023    0.000 {built-in method torch.log}
     9580    0.023    0.000    0.034    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:531(_new)
      102    0.021    0.000    0.059    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:65(autocontrast)
    20391    0.021    0.000    0.021    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     2000    0.019    0.000    0.019    0.000 {built-in method torch.rsub}
     2706    0.019    0.000    0.019    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:371(<listcomp>)
   105102    0.017    0.000    0.017    0.000 {built-in method builtins.isinstance}
     4539    0.017    0.000    0.017    0.000 {built-in method torch.exp}
     2000    0.016    0.000    0.016    0.000 {method 'join' of 'bytes' objects}
    24496    0.016    0.000    0.031    0.000 /usr/local/lib/python3.8/dist-packages/torch/jit/_trace.py:1017(is_tracing)
     2000    0.014    0.000    0.226    0.000 /vision/torchvision/transforms/functional.py:179(pil_to_tensor)
    54000    0.014    0.000    0.036    0.000 /usr/lib/python3.8/traceback.py:285(line)
     2868    0.014    0.000    0.014    0.000 {built-in method _functools.reduce}
    12000    0.014    0.000    0.014    0.000 {built-in method torch._C._get_tracing_state}
    24496    0.013    0.000    0.013    0.000 {built-in method torch._C._is_tracing}
     2000    0.013    0.000    1.765    0.001 /vision/torchvision/transforms/functional.py:391(resize)
    36000    0.013    0.000    0.013    0.000 {method 'format' of 'str' objects}
     6039    0.012    0.000    0.064    0.000 /vision/torchvision/transforms/functional.py:64(get_dimensions)
     2000    0.012    0.000    0.012    0.000 {method 'any' of 'torch._C._TensorBase' objects}
     2000    0.012    0.000    0.104    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:705(tobytes)
     6039    0.012    0.000    0.026    0.000 /vision/torchvision/transforms/functional_pil.py:24(get_dimensions)
     2000    0.011    0.000    0.011    0.000 {function Random.seed at 0x7fe316ef3310}
     2000    0.011    0.000    0.011    0.000 {method 'permute' of 'torch._C._TensorBase' objects}
     2000    0.011    0.000    0.011    0.000 {built-in method torch.arange}
      299    0.011    0.000    0.086    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:556(solarize)
    15393    0.011    0.000    0.016    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:802(load)
     2000    0.011    0.000    0.476    0.000 /vision/torchvision/transforms/functional.py:340(normalize)
     2000    0.011    0.000    1.715    0.001 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1975(resize)
      471    0.010    0.000    0.010    0.000 {built-in method PIL._imaging.fill}
    10000    0.010    0.000    0.048    0.000 /usr/lib/python3.8/linecache.py:53(checkcache)
    10051    0.010    0.000    0.010    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:500(__init__)
    18000    0.010    0.000    0.019    0.000 /usr/lib/python3.8/linecache.py:15(getline)
    93089    0.010    0.000    0.010    0.000 {built-in method builtins.len}
     2000    0.008    0.000    1.890    0.001 /vision/torchvision/transforms/functional.py:598(resized_crop)
     2000    0.008    0.000    0.279    0.000 /vision/torchvision/transforms/functional.py:214(convert_image_dtype)
    24496    0.008    0.000    0.008    0.000 {method 'startswith' of 'str' objects}
     2000    0.008    0.000    0.253    0.000 /usr/local/lib/python3.8/dist-packages/torch/random.py:26(manual_seed)
     2000    0.007    0.000    0.007    0.000 {method 'int' of 'torch._C._TensorBase' objects}
     2000    0.007    0.000    0.007    0.000 {method 'round' of 'torch._C._TensorBase' objects}
      205    0.007    0.000    0.059    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:541(posterize)
     2000    0.007    0.000    0.075    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/Image.py:1178(_crop)
     1648    0.007    0.000    0.381    0.000 /usr/local/lib/python3.8/dist-packages/Pillow-9.2.0-py3.8-linux-x86_64.egg/PIL/ImageOps.py:49(_lut)
     2000    0.007    0.000    2.075    0.001 /vision/torchvision/transforms/transforms.py:954(forward)
