         2940134 function calls (2879279 primitive calls) in 12.352 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5000    1.381    0.000    1.381    0.000 {built-in method torch._C._nn.upsample_bilinear2d}
38547/33547    1.308    0.000    1.368    0.000 {method 'to' of 'torch._C._TensorBase' objects}
     6537    1.162    0.000    2.120    0.000 /vision/torchvision/transforms/functional_tensor.py:875(_scale_channel)
      815    0.610    0.001    0.610    0.001 {built-in method torch.grid_sampler}
10000/5000    0.510    0.000    0.540    0.000 {method 'flip' of 'torch._C._TensorBase' objects}
     6537    0.435    0.000    0.435    0.000 {built-in method torch.bincount}
10138/10069    0.432    0.000    0.433    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
 1584/792    0.316    0.000    0.319    0.000 {built-in method torch.where}
     5000    0.306    0.000    0.306    0.000 {method 'div' of 'torch._C._TensorBase' objects}
     5000    0.265    0.000    0.265    0.000 {method 'div_' of 'torch._C._TensorBase' objects}
     5884    0.250    0.000    0.250    0.000 {built-in method torch.round}
    46545    0.209    0.000    1.964    0.000 /vision/torchvision/prototype/features/_feature.py:73(__torch_function__)
     5000    0.203    0.000    5.330    0.001 /vision/torchvision/prototype/transforms/_auto_augment.py:276(forward)
     1223    0.180    0.000    0.239    0.000 /vision/torchvision/transforms/functional_tensor.py:150(rgb_to_grayscale)
    10000    0.168    0.000    1.827    0.000 /vision/torchvision/prototype/transforms/_transform.py:66(forward)
     5000    0.165    0.000    0.384    0.000 /vision/torchvision/transforms/functional_tensor.py:943(erase)
     5000    0.137    0.000    0.137    0.000 {method 'sub_' of 'torch._C._TensorBase' objects}
     5000    0.132    0.000    0.418    0.000 /vision/torchvision/prototype/transforms/_augment.py:48(_get_params)
    25000    0.124    0.000    0.124    0.000 {built-in method torch.randint}
    22107    0.119    0.000    0.119    0.000 {built-in method torch.rand}
30612/29797    0.119    0.000    0.121    0.000 {method 'view' of 'torch._C._TensorBase' objects}
    12791    0.110    0.000    0.110    0.000 {built-in method torch.tensor}
    31286    0.106    0.000    0.106    0.000 {method 'as_subclass' of 'torch._C._TensorBase' objects}
     1292    0.104    0.000    0.363    0.000 /vision/torchvision/transforms/functional_tensor.py:264(_blend)
     1361    0.104    0.000    0.104    0.000 {method 'mul' of 'torch._C._TensorBase' objects}
     8080    0.103    0.000    0.103    0.000 {method 'clamp' of 'torch._C._TensorBase' objects}
      792    0.103    0.000    0.103    0.000 {method 'ge' of 'torch._C._TensorBase' objects}
     5000    0.099    0.000    0.832    0.000 /vision/torchvision/transforms/functional_tensor.py:917(normalize)
     1412    0.091    0.000    0.091    0.000 {method 'sub' of 'torch._C._TensorBase' objects}
     5000    0.090    0.000    0.360    0.000 /vision/torchvision/prototype/transforms/_geometry.py:107(_get_params)
    19611    0.089    0.000    0.089    0.000 {built-in method torch.div}
      815    0.084    0.000    0.084    0.000 {method 'bmm' of 'torch._C._TensorBase' objects}
35000/5000    0.083    0.000   12.352    0.002 /usr/local/lib/python3.8/dist-packages/torch/nn/modules/module.py:1184(_call_impl)
    22806    0.079    0.000    0.079    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
    25000    0.076    0.000    6.492    0.000 /vision/torchvision/prototype/transforms/_transform.py:32(forward)
    23621    0.075    0.000    0.075    0.000 {built-in method torch.empty}
     5000    0.072    0.000   12.335    0.002 /vision/torchvision/prototype/transforms/_container.py:15(forward)
     2179    0.072    0.000    0.072    0.000 {built-in method torch.stack}
   408068    0.066    0.000    0.067    0.000 {built-in method builtins.isinstance}
    55000    0.066    0.000    0.089    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:112(__init__)
55000/50000    0.062    0.000    0.317    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:139(tree_flatten)
     6537    0.056    0.000    0.056    0.000 {built-in method torch.nn.functional.pad}
    24455    0.054    0.000    0.085    0.000 /vision/torchvision/transforms/functional_tensor.py:24(get_dimensions)
    10000    0.053    0.000    0.053    0.000 {built-in method torch.as_tensor}
     2179    0.047    0.000    2.224    0.001 /vision/torchvision/transforms/functional_tensor.py:897(<listcomp>)
    11403    0.046    0.000    0.046    0.000 {built-in method torch.exp}
     1630    0.045    0.000    0.045    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
     5000    0.043    0.000    0.721    0.000 /vision/torchvision/transforms/functional_tensor.py:68(convert_image_dtype)
    35000    0.042    0.000    0.042    0.000 {built-in method torch._C._get_tracing_state}
    50000    0.042    0.000    0.124    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:132(__init__)
    25000    0.042    0.000    5.465    0.000 /vision/torchvision/prototype/transforms/_transform.py:38(<listcomp>)
    60000    0.042    0.000    0.048    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:86(_is_namedtuple_instance)
    55000    0.041    0.000    0.117    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:102(_is_leaf)
26992/18496    0.040    0.000    0.081    0.000 {method 'is_floating_point' of 'torch._C._TensorBase' objects}
     6606    0.036    0.000    0.036    0.000 {method 'sum' of 'torch._C._TensorBase' objects}
     5000    0.035    0.000    0.124    0.000 /vision/torchvision/transforms/functional_tensor.py:132(crop)
    42806    0.035    0.000    0.035    0.000 {method 'item' of 'torch._C._TensorBase' objects}
     5000    0.035    0.000    2.449    0.000 /vision/torchvision/prototype/transforms/functional/_geometry.py:106(resize_image_tensor)
       69    0.035    0.001    0.035    0.001 {built-in method torch.conv2d}
     6537    0.034    0.000    0.034    0.000 {built-in method torch.cumsum}
     5000    0.030    0.000    2.337    0.000 /vision/torchvision/transforms/functional_tensor.py:447(resize)
    15000    0.030    0.000    0.139    0.000 /vision/torchvision/prototype/transforms/functional/_meta.py:14(get_chw)
    30000    0.029    0.000    0.041    0.000 /usr/local/lib/python3.8/dist-packages/torch/utils/_pytree.py:161(tree_unflatten)
    35000    0.028    0.000    0.059    0.000 /vision/torchvision/prototype/transforms/_utils.py:94(_isinstance)
